,Labels(1=normal and -1=defect)
702,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4152_Q12.bmp,1
703,./prototype2_data/Shifting/shifting_0_3362.bmp,-1
704,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3380_Q03.bmp,1
705,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4222_Q09.bmp,1
706,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2250_Q06.bmp,1
707,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3959_Q03.bmp,1
708,./prototype2_data/Shifting/shifting_0_447.bmp,-1
709,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1834_Q12.bmp,1
710,./prototype2_data/Shifting/shifting_0_5610.bmp,-1
711,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3795_Q06.bmp,1
712,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3942_Q12.bmp,1
713,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3676_Q03.bmp,1
714,./prototype2_data/Shifting/shifting_0_538.bmp,-1
715,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_010_Q12.bmp,1
716,./prototype2_data/Shifting/shifting_0_7426.bmp,-1
717,./prototype2_data/Shifting/shifting_0_1446.bmp,-1
718,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2914_Q03.bmp,1
719,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3812_Q09.bmp,1
720,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1656_Q09.bmp,1
721,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4058_Q03.bmp,1
722,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3586_Q06.bmp,1
723,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3000_Q06.bmp,1
724,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3421_Q09.bmp,1
725,./prototype2_data/Shifting/shifting_0_7404.bmp,1
726,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4284_Q12.bmp,1
727,./prototype2_data/Shifting/shifting_0_66.bmp,-1
728,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1566_Q06.bmp,1
729,./prototype2_data/Shifting/shifting_0_5612.bmp,-1
730,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2688_Q06.bmp,1
731,./prototype2_data/Shifting/shifting_0_6446.bmp,-1
732,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1787_Q06.bmp,1
733,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3678_Q03.bmp,1
734,./prototype2_data/Shifting/shifting_0_8757.bmp,-1
735,./prototype2_data/Shifting/shifting_0_7064.bmp,-1
736,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3733_Q12.bmp,1
737,./prototype2_data/Shifting/shifting_0_541.bmp,-1
738,./prototype2_data/Shifting/shifting_0_6656.bmp,-1
739,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4113_Q09.bmp,1
740,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1507_Q09.bmp,1
741,./prototype2_data/Shifting/shifting_0_3084.bmp,1
742,./prototype2_data/Shifting/shifting_0_9880.bmp,-1
743,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1562_Q06.bmp,1
744,./prototype2_data/Shifting/shifting_0_1206.bmp,-1
745,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1542_Q12.bmp,1
746,./prototype2_data/Shifting/shifting_0_5306.bmp,1
747,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2333_Q12.bmp,1
748,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3565_Q03.bmp,-1
749,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4387_Q06.bmp,1
750,./prototype2_data/Shifting/shifting_0_9282.bmp,-1
751,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4102_Q06.bmp,1
752,./prototype2_data/Shifting/shifting_0_857.bmp,-1
753,./prototype2_data/Shifting/shifting_0_6688.bmp,-1
754,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2776_Q09.bmp,1
755,./prototype2_data/Shifting/shifting_0_2315.bmp,-1
756,./prototype2_data/Shifting/shifting_0_9611.bmp,-1
757,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1870_Q09.bmp,1
758,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2585_Q06.bmp,1
759,./prototype2_data/Shifting/shifting_0_1420.bmp,-1
760,./prototype2_data/Shifting/shifting_0_7698.bmp,-1
761,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4238_Q09.bmp,1
762,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3927_Q09.bmp,1
763,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3422_Q09.bmp,1
764,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2075_Q03.bmp,1
765,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2004_Q12.bmp,1
766,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2396_Q06.bmp,1
767,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1803_Q06.bmp,1
768,./prototype2_data/Shifting/shifting_0_1807.bmp,-1
769,./prototype2_data/Shifting/shifting_0_3733.bmp,-1
770,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3778_Q03.bmp,1
771,./prototype2_data/Shifting/shifting_0_6154.bmp,-1
772,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2744_Q12.bmp,1
773,./prototype2_data/Shifting/shifting_0_4428.bmp,-1
774,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3668_Q03.bmp,1
775,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2899_Q06.bmp,1
776,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4059_Q03.bmp,1
777,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4424_Q09.bmp,1
778,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2587_Q06.bmp,1
779,./prototype2_data/Shifting/shifting_0_956.bmp,-1
780,./prototype2_data/Shifting/shifting_0_6525.bmp,-1
781,./prototype2_data/Shifting/shifting_0_1367.bmp,-1
782,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3754_Q12.bmp,1
783,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2709_Q03.bmp,1
784,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2621_Q09.bmp,1
785,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2398_Q06.bmp,1
786,./prototype2_data/Shifting/shifting_0_3682.bmp,-1
787,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4025_Q09.bmp,1
788,./prototype2_data/Shifting/shifting_0_9719.bmp,-1
789,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3893_Q06.bmp,1
790,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4374_Q03.bmp,1
791,./prototype2_data/Shifting/shifting_0_9484.bmp,-1
792,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1492_Q06.bmp,1
793,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4277_Q06.bmp,-1
794,./prototype2_data/Shifting/shifting_0_9094.bmp,-1
795,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4349_Q12.bmp,1
796,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2812_Q03.bmp,1
797,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4012_Q09.bmp,1
798,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2361_Q03.bmp,1
799,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3335_Q12.bmp,1
800,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3027_Q03.bmp,1
801,./prototype2_data/Shifting/shifting_0_2560.bmp,-1
802,./prototype2_data/Shifting/shifting_0_102.bmp,-1
803,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3862_Q03.bmp,1
804,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_088_Q03.bmp,1
805,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4120_Q09.bmp,1
806,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3534_Q12.bmp,1
807,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2248_Q06.bmp,1
808,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3748_Q12.bmp,1
809,./prototype2_data/Shifting/shifting_0_1974.bmp,-1
810,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2457_Q12.bmp,1
811,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1720_Q03.bmp,1
812,./prototype2_data/Shifting/shifting_0_1487.bmp,-1
813,./prototype2_data/Shifting/shifting_0_588.bmp,-1
814,./prototype2_data/Shifting/shifting_0_4701.bmp,-1
815,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4346_Q12.bmp,1
816,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3359_Q03.bmp,1
817,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3626_Q09.bmp,1
818,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2108_Q09.bmp,1
819,./prototype2_data/Shifting/shifting_0_6226.bmp,-1
820,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2742_Q12.bmp,1
821,./prototype2_data/Shifting/shifting_0_7820.bmp,-1
822,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2649_Q12.bmp,1
823,./prototype2_data/Shifting/shifting_0_8262.bmp,-1
824,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2487_Q03.bmp,1
825,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2445_Q09.bmp,1
826,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1776_Q03.bmp,-1
827,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2347_Q12.bmp,1
828,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2043_Q12.bmp,-1
829,./prototype2_data/Shifting/shifting_0_1871.bmp,1
830,./prototype2_data/Shifting/shifting_0_5894.bmp,-1
831,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2516_Q06.bmp,1
832,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4400_Q06.bmp,1
833,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1604_Q06.bmp,1
834,./prototype2_data/Shifting/shifting_0_7414.bmp,-1
835,./prototype2_data/Shifting/shifting_0_7017.bmp,-1
836,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3659_Q03.bmp,1
837,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4111_Q09.bmp,1
838,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4306_Q03.bmp,1
839,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3519_Q09.bmp,1
840,./prototype2_data/Shifting/shifting_0_5199.bmp,-1
841,./prototype2_data/Shifting/shifting_0_6850.bmp,-1
842,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1858_Q06.bmp,1
843,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4253_Q09.bmp,1
844,./prototype2_data/Shifting/shifting_0_5980.bmp,-1
845,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2554_Q12.bmp,1
846,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1896_Q03.bmp,1
847,./prototype2_data/Shifting/shifting_0_7571.bmp,-1
848,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1958_Q03.bmp,1
849,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1590_Q09.bmp,1
850,./prototype2_data/Shifting/shifting_0_9108.bmp,-1
851,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2902_Q06.bmp,1
852,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1914_Q12.bmp,1
853,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3352_Q12.bmp,1
854,./prototype2_data/Shifting/shifting_0_9798.bmp,1
855,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3861_Q03.bmp,1
856,./prototype2_data/Shifting/shifting_0_9240.bmp,-1
857,./prototype2_data/Shifting/shifting_0_4698.bmp,-1
858,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3642_Q12.bmp,1
859,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2799_Q06.bmp,1
860,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2851_Q12.bmp,1
861,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2203_Q09.bmp,1
862,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1706_Q03.bmp,1
863,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3984_Q06.bmp,1
864,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2717_Q03.bmp,1
865,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4361_Q03.bmp,1
866,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4381_Q06.bmp,1
867,./prototype2_data/Shifting/shifting_0_8057.bmp,-1
868,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3587_Q06.bmp,1
869,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2613_Q09.bmp,1
870,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3921_Q09.bmp,1
871,./prototype2_data/Shifting/shifting_0_8445.bmp,-1
872,./prototype2_data/Shifting/shifting_0_6144.bmp,1
873,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3423_Q09.bmp,1
874,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4123_Q09.bmp,1
875,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2480_Q12.bmp,-1
876,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3818_Q09.bmp,1
877,./prototype2_data/Shifting/shifting_0_748.bmp,-1
878,./prototype2_data/Shifting/shifting_0_9489.bmp,-1
879,./prototype2_data/Shifting/shifting_0_1197.bmp,-1
880,./prototype2_data/Shifting/shifting_0_3337.bmp,1
881,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2928_Q03.bmp,1
882,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4392_Q06.bmp,1
883,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_026_Q09.bmp,1
884,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3730_Q09.bmp,1
885,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4275_Q06.bmp,1
886,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3949_Q12.bmp,1
887,./prototype2_data/Shifting/shifting_0_4584.bmp,-1
888,./prototype2_data/Shifting/shifting_0_9062.bmp,-1
889,./prototype2_data/Shifting/shifting_0_5714.bmp,-1
890,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3923_Q09.bmp,1
891,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4227_Q09.bmp,1
892,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_050_Q09.bmp,1
893,./prototype2_data/Shifting/shifting_0_7864.bmp,-1
894,./prototype2_data/Shifting/shifting_0_5203.bmp,-1
895,./prototype2_data/Shifting/shifting_0_1408.bmp,-1
896,./prototype2_data/Shifting/shifting_0_7938.bmp,-1
897,./prototype2_data/Shifting/shifting_0_7327.bmp,-1
898,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4317_Q03.bmp,1
899,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3339_Q12.bmp,1
900,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1583_Q09.bmp,1
901,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3773_Q03.bmp,1
902,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2475_Q12.bmp,1
903,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3557_Q03.bmp,1
904,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1489_Q06.bmp,1
905,./prototype2_data/Shifting/shifting_0_2653.bmp,-1
906,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2270_Q12.bmp,1
907,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2965_Q09.bmp,1
908,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1552_Q12.bmp,1
909,./prototype2_data/Shifting/shifting_0_899.bmp,-1
910,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4268_Q06.bmp,1
911,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1713_Q03.bmp,1
912,./prototype2_data/Shifting/shifting_0_8100.bmp,-1
913,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2433_Q09.bmp,1
914,./prototype2_data/Shifting/shifting_0_8393.bmp,-1
915,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3390_Q06.bmp,1
916,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4016_Q09.bmp,1
917,./prototype2_data/Shifting/shifting_0_128.bmp,-1
918,./prototype2_data/Shifting/shifting_0_547.bmp,-1
919,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2497_Q03.bmp,1
920,./prototype2_data/Shifting/shifting_0_3904.bmp,-1
921,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3846_Q12.bmp,-1
922,./prototype2_data/Shifting/shifting_0_4426.bmp,1
923,./prototype2_data/Shifting/shifting_0_6015.bmp,-1
924,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4404_Q09.bmp,1
925,./prototype2_data/Shifting/shifting_0_3012.bmp,-1
926,./prototype2_data/Shifting/shifting_0_482.bmp,-1
927,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3407_Q09.bmp,1
928,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3525_Q09.bmp,1
929,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3786_Q06.bmp,1
930,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2729_Q03.bmp,1
931,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1923_Q03.bmp,1
932,./prototype2_data/Shifting/shifting_0_4381.bmp,-1
933,./prototype2_data/Shifting/shifting_0_7518.bmp,-1
934,./prototype2_data/Shifting/shifting_0_6.bmp,-1
935,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1499_Q06.bmp,1
936,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2620_Q09.bmp,1
937,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4401_Q06.bmp,1
938,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1461_Q03.bmp,1
939,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3770_Q03.bmp,1
940,./prototype2_data/Shifting/shifting_0_2014.bmp,-1
941,./prototype2_data/Shifting/shifting_0_4243.bmp,-1
942,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1739_Q12.bmp,1
943,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2724_Q03.bmp,1
944,./prototype2_data/Shifting/shifting_0_445.bmp,-1
945,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3925_Q09.bmp,1
946,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3850_Q12.bmp,1
947,./prototype2_data/Shifting/shifting_0_7851.bmp,-1
948,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2273_Q12.bmp,1
949,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3787_Q06.bmp,1
950,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1764_Q03.bmp,1
951,./prototype2_data/Shifting/shifting_0_1071.bmp,-1
952,./prototype2_data/Shifting/shifting_0_3489.bmp,-1
953,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3734_Q12.bmp,1
954,./prototype2_data/Shifting/shifting_0_4154.bmp,-1
955,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3673_Q03.bmp,1
956,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1498_Q06.bmp,1
957,./prototype2_data/Shifting/shifting_0_9145.bmp,-1
958,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3780_Q03.bmp,1
959,./prototype2_data/Shifting/shifting_0_7517.bmp,-1
960,./prototype2_data/Shifting/shifting_0_2382.bmp,-1
961,./prototype2_data/Shifting/shifting_0_2634.bmp,-1
962,./prototype2_data/Shifting/shifting_0_5133.bmp,-1
963,./prototype2_data/Shifting/shifting_0_4477.bmp,-1
964,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1878_Q12.bmp,1
965,./prototype2_data/Shifting/shifting_0_6440.bmp,-1
966,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3792_Q06.bmp,1
967,./prototype2_data/Shifting/shifting_0_355.bmp,-1
968,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4171_Q03.bmp,1
969,./prototype2_data/Shifting/shifting_0_8553.bmp,-1
970,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1731_Q12.bmp,1
971,./prototype2_data/Shifting/shifting_0_5226.bmp,-1
972,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3581_Q06.bmp,1
973,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2454_Q09.bmp,1
974,./prototype2_data/Shifting/shifting_0_350.bmp,-1
975,./prototype2_data/Shifting/shifting_0_2288.bmp,-1
976,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2686_Q06.bmp,1
977,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2887_Q06.bmp,1
978,./prototype2_data/Shifting/shifting_0_9979.bmp,1
979,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4106_Q09.bmp,-1
980,./prototype2_data/Shifting/shifting_0_4215.bmp,-1
981,./prototype2_data/Shifting/shifting_0_6876.bmp,-1
982,./prototype2_data/Shifting/shifting_0_73.bmp,1
983,./prototype2_data/Shifting/shifting_0_485.bmp,-1
984,./prototype2_data/Shifting/shifting_0_4214.bmp,-1
985,./prototype2_data/Shifting/shifting_0_2167.bmp,-1
986,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1957_Q06.bmp,1
987,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3963_Q03.bmp,1
988,./prototype2_data/Shifting/shifting_0_2060.bmp,-1
989,./prototype2_data/Shifting/shifting_0_1981.bmp,-1
990,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2370_Q03.bmp,1
991,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1692_Q06.bmp,1
992,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3796_Q06.bmp,1
993,./prototype2_data/Shifting/shifting_0_8440.bmp,1
994,./prototype2_data/Shifting/shifting_0_6499.bmp,-1
995,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1491_Q06.bmp,1
996,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3731_Q12.bmp,1
997,./prototype2_data/Shifting/shifting_0_4209.bmp,-1
998,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3873_Q03.bmp,1
999,./prototype2_data/Shifting/shifting_0_4374.bmp,-1
1000,./prototype2_data/Shifting/shifting_0_7594.bmp,-1
1001,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1443_Q12.bmp,1
1002,./prototype2_data/Shifting/shifting_0_9018.bmp,-1
1003,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3819_Q09.bmp,1
1004,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3885_Q06.bmp,-1
1005,./prototype2_data/Shifting/shifting_0_6194.bmp,-1
1006,./prototype2_data/Shifting/shifting_0_5692.bmp,-1
1007,./prototype2_data/Shifting/shifting_0_5084.bmp,-1
1008,./prototype2_data/Shifting/shifting_0_5941.bmp,-1
1009,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1686_Q06.bmp,1
1010,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4051_Q12.bmp,1
1011,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2410_Q09.bmp,1
1012,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4066_Q03.bmp,-1
1013,./prototype2_data/Shifting/shifting_0_6926.bmp,-1
1014,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4341_Q12.bmp,1
1015,./prototype2_data/Shifting/shifting_0_6220.bmp,-1
1016,./prototype2_data/Shifting/shifting_0_2794.bmp,-1
1017,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3490_Q06.bmp,1
1018,./prototype2_data/Shifting/shifting_0_1525.bmp,-1
1019,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2784_Q06.bmp,1
1020,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4176_Q03.bmp,1
1021,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3962_Q03.bmp,1
1022,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3365_Q03.bmp,1
1023,./prototype2_data/Shifting/shifting_0_5037.bmp,-1
1024,./prototype2_data/Shifting/shifting_0_3937.bmp,-1
1025,./prototype2_data/Shifting/shifting_0_4226.bmp,-1
1026,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3412_Q09.bmp,1
1027,./prototype2_data/Shifting/shifting_0_3466.bmp,1
1028,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3598_Q06.bmp,1
1029,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3623_Q09.bmp,1
1030,./prototype2_data/Shifting/shifting_0_2512.bmp,-1
1031,./prototype2_data/Shifting/shifting_0_8074.bmp,-1
1032,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4379_Q06.bmp,1
1033,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2721_Q03.bmp,1
1034,./prototype2_data/Shifting/shifting_0_5336.bmp,-1
1035,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3905_Q06.bmp,1
1036,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2360_Q03.bmp,1
1037,./prototype2_data/Shifting/shifting_0_5593.bmp,-1
1038,./prototype2_data/Shifting/shifting_0_2724.bmp,-1
1039,./prototype2_data/Shifting/shifting_0_1288.bmp,-1
1040,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3396_Q06.bmp,1
1041,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2891_Q06.bmp,1
1042,./prototype2_data/Shifting/shifting_0_7185.bmp,-1
1043,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3355_Q12.bmp,1
1044,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_057_Q06.bmp,1
1045,./prototype2_data/Shifting/shifting_0_7481.bmp,-1
1046,./prototype2_data/Shifting/shifting_0_8877.bmp,-1
1047,./prototype2_data/Shifting/shifting_0_8950.bmp,-1
1048,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3353_Q12.bmp,1
1049,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2650_Q12.bmp,1
1050,./prototype2_data/Shifting/shifting_0_6031.bmp,-1
1051,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3496_Q06.bmp,1
