,Labels(1=normal and -1=defect)
766,./prototype2_data/SolderBridge/solderBridge_0_4235.bmp,-1
767,./prototype2_data/Normal_Type-2/Normal_Type2_0_8410.bmp,1
768,./prototype2_data/SolderBridge/solderBridge_0_2336.bmp,-1
769,./prototype2_data/SolderBridge/solderBridge_0_5397.bmp,-1
770,./prototype2_data/Normal_Type-2/Normal_Type2_0_6206.bmp,1
771,./prototype2_data/SolderBridge/solderBridge_0_3201.bmp,-1
772,./prototype2_data/Normal_Type-2/Normal_Type2_0_3473.bmp,1
773,./prototype2_data/SolderBridge/solderBridge_0_3785.bmp,-1
774,./prototype2_data/Normal_Type-2/Normal_Type2_0_2520.bmp,1
775,./prototype2_data/Normal_Type-2/Normal_Type2_0_6564.bmp,1
776,./prototype2_data/SolderBridge/solderBridge_0_6269.bmp,-1
777,./prototype2_data/Normal_Type-2/Normal_Type2_0_894.bmp,1
778,./prototype2_data/Normal_Type-2/Normal_Type2_0_3215.bmp,1
779,./prototype2_data/Normal_Type-2/Normal_Type2_0_9224.bmp,1
780,./prototype2_data/SolderBridge/solderBridge_0_5581.bmp,-1
781,./prototype2_data/Normal_Type-2/Normal_Type2_0_5083.bmp,1
782,./prototype2_data/SolderBridge/solderBridge_0_2919.bmp,1
783,./prototype2_data/Normal_Type-2/Normal_Type2_0_4579.bmp,1
784,./prototype2_data/Normal_Type-2/Normal_Type2_0_4261.bmp,1
785,./prototype2_data/SolderBridge/solderBridge_0_1601.bmp,-1
786,./prototype2_data/SolderBridge/solderBridge_0_4064.bmp,-1
787,./prototype2_data/Normal_Type-2/Normal_Type2_0_526.bmp,1
788,./prototype2_data/SolderBridge/solderBridge_0_4579.bmp,-1
789,./prototype2_data/SolderBridge/solderBridge_0_8177.bmp,-1
790,./prototype2_data/Normal_Type-2/Normal_Type2_0_5433.bmp,1
791,./prototype2_data/Normal_Type-2/Normal_Type2_0_937.bmp,1
792,./prototype2_data/SolderBridge/solderBridge_0_9793.bmp,-1
793,./prototype2_data/Normal_Type-2/Normal_Type2_0_2583.bmp,1
794,./prototype2_data/SolderBridge/solderBridge_0_1285.bmp,-1
795,./prototype2_data/Normal_Type-2/Normal_Type2_0_9895.bmp,1
796,./prototype2_data/SolderBridge/solderBridge_0_848.bmp,-1
797,./prototype2_data/Normal_Type-2/Normal_Type2_0_5896.bmp,1
798,./prototype2_data/SolderBridge/solderBridge_0_1499.bmp,-1
799,./prototype2_data/SolderBridge/solderBridge_0_6093.bmp,-1
800,./prototype2_data/Normal_Type-2/Normal_Type2_0_9210.bmp,1
801,./prototype2_data/Normal_Type-2/Normal_Type2_0_4715.bmp,1
802,./prototype2_data/SolderBridge/solderBridge_0_8197.bmp,-1
803,./prototype2_data/SolderBridge/solderBridge_0_3808.bmp,-1
804,./prototype2_data/Normal_Type-2/Normal_Type2_0_496.bmp,1
805,./prototype2_data/Normal_Type-2/Normal_Type2_0_7943.bmp,1
806,./prototype2_data/SolderBridge/solderBridge_0_2159.bmp,-1
807,./prototype2_data/Normal_Type-2/Normal_Type2_0_5793.bmp,1
808,./prototype2_data/SolderBridge/solderBridge_0_4728.bmp,-1
809,./prototype2_data/SolderBridge/solderBridge_0_9871.bmp,-1
810,./prototype2_data/Normal_Type-2/Normal_Type2_0_6632.bmp,1
811,./prototype2_data/Normal_Type-2/Normal_Type2_0_1724.bmp,1
812,./prototype2_data/Normal_Type-2/Normal_Type2_0_89.bmp,1
813,./prototype2_data/Normal_Type-2/Normal_Type2_0_7416.bmp,1
814,./prototype2_data/Normal_Type-2/Normal_Type2_0_5037.bmp,1
815,./prototype2_data/Normal_Type-2/Normal_Type2_0_2915.bmp,1
816,./prototype2_data/Normal_Type-2/Normal_Type2_0_5733.bmp,-1
817,./prototype2_data/Normal_Type-2/Normal_Type2_0_3197.bmp,1
818,./prototype2_data/SolderBridge/solderBridge_0_1877.bmp,-1
819,./prototype2_data/Normal_Type-2/Normal_Type2_0_5088.bmp,1
820,./prototype2_data/Normal_Type-2/Normal_Type2_0_2576.bmp,1
821,./prototype2_data/Normal_Type-2/Normal_Type2_0_4916.bmp,1
822,./prototype2_data/Normal_Type-2/Normal_Type2_0_9740.bmp,1
823,./prototype2_data/Normal_Type-2/Normal_Type2_0_5373.bmp,1
824,./prototype2_data/Normal_Type-2/Normal_Type2_0_789.bmp,1
825,./prototype2_data/SolderBridge/solderBridge_0_1313.bmp,-1
826,./prototype2_data/SolderBridge/solderBridge_0_8685.bmp,-1
827,./prototype2_data/Normal_Type-2/Normal_Type2_0_5721.bmp,1
828,./prototype2_data/Normal_Type-2/Normal_Type2_0_6247.bmp,1
829,./prototype2_data/SolderBridge/solderBridge_0_7287.bmp,-1
830,./prototype2_data/SolderBridge/solderBridge_0_4415.bmp,-1
831,./prototype2_data/Normal_Type-2/Normal_Type2_0_1151.bmp,1
832,./prototype2_data/SolderBridge/solderBridge_0_35.bmp,-1
833,./prototype2_data/SolderBridge/solderBridge_0_2455.bmp,-1
834,./prototype2_data/SolderBridge/solderBridge_0_1014.bmp,-1
835,./prototype2_data/Normal_Type-2/Normal_Type2_0_6990.bmp,1
836,./prototype2_data/SolderBridge/solderBridge_0_5592.bmp,-1
837,./prototype2_data/Normal_Type-2/Normal_Type2_0_7715.bmp,1
838,./prototype2_data/Normal_Type-2/Normal_Type2_0_5023.bmp,1
839,./prototype2_data/Normal_Type-2/Normal_Type2_0_8674.bmp,1
840,./prototype2_data/Normal_Type-2/Normal_Type2_0_7254.bmp,1
841,./prototype2_data/SolderBridge/solderBridge_0_2357.bmp,-1
842,./prototype2_data/SolderBridge/solderBridge_0_5373.bmp,-1
843,./prototype2_data/SolderBridge/solderBridge_0_16.bmp,-1
844,./prototype2_data/Normal_Type-2/Normal_Type2_0_4336.bmp,1
845,./prototype2_data/Normal_Type-2/Normal_Type2_0_6601.bmp,1
846,./prototype2_data/Normal_Type-2/Normal_Type2_0_1812.bmp,1
847,./prototype2_data/Normal_Type-2/Normal_Type2_0_1407.bmp,1
848,./prototype2_data/SolderBridge/solderBridge_0_6083.bmp,1
849,./prototype2_data/SolderBridge/solderBridge_0_8008.bmp,-1
850,./prototype2_data/Normal_Type-2/Normal_Type2_0_4220.bmp,1
851,./prototype2_data/SolderBridge/solderBridge_0_6803.bmp,-1
852,./prototype2_data/Normal_Type-2/Normal_Type2_0_197.bmp,1
853,./prototype2_data/SolderBridge/solderBridge_0_1136.bmp,-1
854,./prototype2_data/Normal_Type-2/Normal_Type2_0_5283.bmp,1
855,./prototype2_data/SolderBridge/solderBridge_0_3810.bmp,-1
856,./prototype2_data/SolderBridge/solderBridge_0_8360.bmp,-1
857,./prototype2_data/SolderBridge/solderBridge_0_6852.bmp,-1
858,./prototype2_data/SolderBridge/solderBridge_0_9016.bmp,-1
859,./prototype2_data/SolderBridge/solderBridge_0_4106.bmp,-1
860,./prototype2_data/Normal_Type-2/Normal_Type2_0_7923.bmp,1
861,./prototype2_data/Normal_Type-2/Normal_Type2_0_3661.bmp,1
862,./prototype2_data/Normal_Type-2/Normal_Type2_0_8999.bmp,1
863,./prototype2_data/Normal_Type-2/Normal_Type2_0_2518.bmp,1
864,./prototype2_data/SolderBridge/solderBridge_0_4159.bmp,-1
865,./prototype2_data/SolderBridge/solderBridge_0_9998.bmp,-1
866,./prototype2_data/Normal_Type-2/Normal_Type2_0_2285.bmp,1
867,./prototype2_data/SolderBridge/solderBridge_0_1739.bmp,1
868,./prototype2_data/SolderBridge/solderBridge_0_9582.bmp,-1
869,./prototype2_data/SolderBridge/solderBridge_0_6750.bmp,-1
870,./prototype2_data/SolderBridge/solderBridge_0_5895.bmp,-1
871,./prototype2_data/Normal_Type-2/Normal_Type2_0_4734.bmp,1
872,./prototype2_data/SolderBridge/solderBridge_0_2265.bmp,-1
873,./prototype2_data/Normal_Type-2/Normal_Type2_0_5801.bmp,1
874,./prototype2_data/SolderBridge/solderBridge_0_6907.bmp,-1
875,./prototype2_data/Normal_Type-2/Normal_Type2_0_3325.bmp,1
876,./prototype2_data/SolderBridge/solderBridge_0_7029.bmp,-1
877,./prototype2_data/Normal_Type-2/Normal_Type2_0_6101.bmp,1
878,./prototype2_data/SolderBridge/solderBridge_0_6144.bmp,1
879,./prototype2_data/Normal_Type-2/Normal_Type2_0_2248.bmp,1
880,./prototype2_data/SolderBridge/solderBridge_0_4756.bmp,-1
881,./prototype2_data/Normal_Type-2/Normal_Type2_0_3105.bmp,1
882,./prototype2_data/Normal_Type-2/Normal_Type2_0_9571.bmp,1
883,./prototype2_data/Normal_Type-2/Normal_Type2_0_8553.bmp,1
884,./prototype2_data/Normal_Type-2/Normal_Type2_0_585.bmp,1
885,./prototype2_data/Normal_Type-2/Normal_Type2_0_5156.bmp,1
886,./prototype2_data/SolderBridge/solderBridge_0_2682.bmp,-1
887,./prototype2_data/Normal_Type-2/Normal_Type2_0_6192.bmp,1
888,./prototype2_data/SolderBridge/solderBridge_0_3308.bmp,-1
889,./prototype2_data/Normal_Type-2/Normal_Type2_0_1759.bmp,1
890,./prototype2_data/Normal_Type-2/Normal_Type2_0_6688.bmp,1
891,./prototype2_data/Normal_Type-2/Normal_Type2_0_9648.bmp,1
892,./prototype2_data/SolderBridge/solderBridge_0_6192.bmp,-1
893,./prototype2_data/SolderBridge/solderBridge_0_8658.bmp,-1
894,./prototype2_data/SolderBridge/solderBridge_0_4183.bmp,-1
895,./prototype2_data/Normal_Type-2/Normal_Type2_0_7020.bmp,1
896,./prototype2_data/Normal_Type-2/Normal_Type2_0_2714.bmp,1
897,./prototype2_data/Normal_Type-2/Normal_Type2_0_9919.bmp,1
898,./prototype2_data/SolderBridge/solderBridge_0_8828.bmp,-1
899,./prototype2_data/SolderBridge/solderBridge_0_8154.bmp,-1
900,./prototype2_data/SolderBridge/solderBridge_0_1758.bmp,-1
901,./prototype2_data/Normal_Type-2/Normal_Type2_0_2904.bmp,1
902,./prototype2_data/SolderBridge/solderBridge_0_4260.bmp,-1
903,./prototype2_data/Normal_Type-2/Normal_Type2_0_355.bmp,1
904,./prototype2_data/Normal_Type-2/Normal_Type2_0_8042.bmp,1
905,./prototype2_data/Normal_Type-2/Normal_Type2_0_8824.bmp,1
906,./prototype2_data/SolderBridge/solderBridge_0_1291.bmp,-1
907,./prototype2_data/SolderBridge/solderBridge_0_3762.bmp,-1
908,./prototype2_data/SolderBridge/solderBridge_0_6051.bmp,-1
909,./prototype2_data/SolderBridge/solderBridge_0_6758.bmp,-1
910,./prototype2_data/Normal_Type-2/Normal_Type2_0_1944.bmp,1
911,./prototype2_data/Normal_Type-2/Normal_Type2_0_3555.bmp,1
912,./prototype2_data/SolderBridge/solderBridge_0_4913.bmp,-1
913,./prototype2_data/Normal_Type-2/Normal_Type2_0_8007.bmp,1
914,./prototype2_data/SolderBridge/solderBridge_0_3476.bmp,-1
915,./prototype2_data/Normal_Type-2/Normal_Type2_0_8537.bmp,1
916,./prototype2_data/SolderBridge/solderBridge_0_4504.bmp,-1
917,./prototype2_data/SolderBridge/solderBridge_0_905.bmp,-1
918,./prototype2_data/Normal_Type-2/Normal_Type2_0_903.bmp,1
919,./prototype2_data/SolderBridge/solderBridge_0_4230.bmp,-1
920,./prototype2_data/SolderBridge/solderBridge_0_5050.bmp,-1
921,./prototype2_data/Normal_Type-2/Normal_Type2_0_3352.bmp,1
922,./prototype2_data/SolderBridge/solderBridge_0_3532.bmp,-1
923,./prototype2_data/SolderBridge/solderBridge_0_9164.bmp,-1
924,./prototype2_data/SolderBridge/solderBridge_0_263.bmp,-1
925,./prototype2_data/SolderBridge/solderBridge_0_2758.bmp,-1
926,./prototype2_data/SolderBridge/solderBridge_0_8021.bmp,-1
927,./prototype2_data/Normal_Type-2/Normal_Type2_0_2086.bmp,1
928,./prototype2_data/Normal_Type-2/Normal_Type2_0_3394.bmp,1
929,./prototype2_data/Normal_Type-2/Normal_Type2_0_9846.bmp,1
930,./prototype2_data/Normal_Type-2/Normal_Type2_0_6510.bmp,-1
931,./prototype2_data/Normal_Type-2/Normal_Type2_0_5140.bmp,1
932,./prototype2_data/SolderBridge/solderBridge_0_9424.bmp,-1
933,./prototype2_data/SolderBridge/solderBridge_0_6896.bmp,-1
934,./prototype2_data/Normal_Type-2/Normal_Type2_0_5010.bmp,1
935,./prototype2_data/SolderBridge/solderBridge_0_9028.bmp,-1
936,./prototype2_data/SolderBridge/solderBridge_0_7837.bmp,-1
937,./prototype2_data/Normal_Type-2/Normal_Type2_0_6410.bmp,1
938,./prototype2_data/SolderBridge/solderBridge_0_4375.bmp,1
939,./prototype2_data/Normal_Type-2/Normal_Type2_0_2474.bmp,1
940,./prototype2_data/Normal_Type-2/Normal_Type2_0_8404.bmp,1
941,./prototype2_data/Normal_Type-2/Normal_Type2_0_9120.bmp,1
942,./prototype2_data/SolderBridge/solderBridge_0_5556.bmp,-1
943,./prototype2_data/SolderBridge/solderBridge_0_2675.bmp,-1
944,./prototype2_data/Normal_Type-2/Normal_Type2_0_6445.bmp,1
945,./prototype2_data/SolderBridge/solderBridge_0_6009.bmp,-1
946,./prototype2_data/SolderBridge/solderBridge_0_2821.bmp,-1
947,./prototype2_data/SolderBridge/solderBridge_0_8955.bmp,-1
948,./prototype2_data/SolderBridge/solderBridge_0_1133.bmp,-1
949,./prototype2_data/Normal_Type-2/Normal_Type2_0_4638.bmp,1
950,./prototype2_data/Normal_Type-2/Normal_Type2_0_7823.bmp,1
951,./prototype2_data/SolderBridge/solderBridge_0_6851.bmp,-1
952,./prototype2_data/SolderBridge/solderBridge_0_253.bmp,-1
953,./prototype2_data/SolderBridge/solderBridge_0_1678.bmp,-1
954,./prototype2_data/Normal_Type-2/Normal_Type2_0_4565.bmp,1
955,./prototype2_data/SolderBridge/solderBridge_0_9805.bmp,-1
956,./prototype2_data/Normal_Type-2/Normal_Type2_0_2656.bmp,1
957,./prototype2_data/Normal_Type-2/Normal_Type2_0_4969.bmp,1
958,./prototype2_data/SolderBridge/solderBridge_0_8556.bmp,-1
959,./prototype2_data/Normal_Type-2/Normal_Type2_0_2623.bmp,1
960,./prototype2_data/Normal_Type-2/Normal_Type2_0_6998.bmp,1
961,./prototype2_data/SolderBridge/solderBridge_0_1649.bmp,-1
962,./prototype2_data/SolderBridge/solderBridge_0_3475.bmp,-1
963,./prototype2_data/SolderBridge/solderBridge_0_2828.bmp,-1
964,./prototype2_data/SolderBridge/solderBridge_0_7424.bmp,-1
965,./prototype2_data/SolderBridge/solderBridge_0_3517.bmp,-1
966,./prototype2_data/Normal_Type-2/Normal_Type2_0_9023.bmp,1
967,./prototype2_data/SolderBridge/solderBridge_0_2133.bmp,-1
968,./prototype2_data/Normal_Type-2/Normal_Type2_0_8278.bmp,1
969,./prototype2_data/Normal_Type-2/Normal_Type2_0_2801.bmp,1
970,./prototype2_data/SolderBridge/solderBridge_0_5368.bmp,-1
971,./prototype2_data/SolderBridge/solderBridge_0_2761.bmp,-1
972,./prototype2_data/SolderBridge/solderBridge_0_457.bmp,-1
973,./prototype2_data/SolderBridge/solderBridge_0_4822.bmp,-1
974,./prototype2_data/Normal_Type-2/Normal_Type2_0_7902.bmp,1
975,./prototype2_data/Normal_Type-2/Normal_Type2_0_7126.bmp,1
976,./prototype2_data/SolderBridge/solderBridge_0_6561.bmp,-1
977,./prototype2_data/Normal_Type-2/Normal_Type2_0_1475.bmp,1
978,./prototype2_data/SolderBridge/solderBridge_0_831.bmp,-1
979,./prototype2_data/Normal_Type-2/Normal_Type2_0_7081.bmp,1
980,./prototype2_data/Normal_Type-2/Normal_Type2_0_1300.bmp,1
981,./prototype2_data/SolderBridge/solderBridge_0_6398.bmp,-1
982,./prototype2_data/Normal_Type-2/Normal_Type2_0_168.bmp,1
983,./prototype2_data/SolderBridge/solderBridge_0_6004.bmp,-1
984,./prototype2_data/Normal_Type-2/Normal_Type2_0_1945.bmp,1
985,./prototype2_data/Normal_Type-2/Normal_Type2_0_8866.bmp,1
986,./prototype2_data/SolderBridge/solderBridge_0_8350.bmp,-1
987,./prototype2_data/Normal_Type-2/Normal_Type2_0_8615.bmp,1
988,./prototype2_data/Normal_Type-2/Normal_Type2_0_6187.bmp,1
989,./prototype2_data/Normal_Type-2/Normal_Type2_0_1764.bmp,1
990,./prototype2_data/Normal_Type-2/Normal_Type2_0_7688.bmp,1
991,./prototype2_data/SolderBridge/solderBridge_0_2379.bmp,-1
992,./prototype2_data/Normal_Type-2/Normal_Type2_0_9601.bmp,1
993,./prototype2_data/Normal_Type-2/Normal_Type2_0_8639.bmp,1
994,./prototype2_data/Normal_Type-2/Normal_Type2_0_9133.bmp,1
995,./prototype2_data/SolderBridge/solderBridge_0_6040.bmp,-1
996,./prototype2_data/SolderBridge/solderBridge_0_6514.bmp,-1
997,./prototype2_data/SolderBridge/solderBridge_0_8284.bmp,-1
998,./prototype2_data/Normal_Type-2/Normal_Type2_0_6517.bmp,1
999,./prototype2_data/SolderBridge/solderBridge_0_3452.bmp,-1
1000,./prototype2_data/Normal_Type-2/Normal_Type2_0_3149.bmp,1
1001,./prototype2_data/Normal_Type-2/Normal_Type2_0_6936.bmp,1
1002,./prototype2_data/Normal_Type-2/Normal_Type2_0_9873.bmp,1
1003,./prototype2_data/Normal_Type-2/Normal_Type2_0_1382.bmp,1
1004,./prototype2_data/SolderBridge/solderBridge_0_95.bmp,-1
1005,./prototype2_data/SolderBridge/solderBridge_0_921.bmp,-1
1006,./prototype2_data/Normal_Type-2/Normal_Type2_0_7398.bmp,1
1007,./prototype2_data/SolderBridge/solderBridge_0_7342.bmp,-1
1008,./prototype2_data/Normal_Type-2/Normal_Type2_0_6598.bmp,1
1009,./prototype2_data/Normal_Type-2/Normal_Type2_0_4361.bmp,1
1010,./prototype2_data/Normal_Type-2/Normal_Type2_0_6944.bmp,1
1011,./prototype2_data/SolderBridge/solderBridge_0_8006.bmp,-1
1012,./prototype2_data/Normal_Type-2/Normal_Type2_0_4003.bmp,1
1013,./prototype2_data/SolderBridge/solderBridge_0_158.bmp,-1
1014,./prototype2_data/Normal_Type-2/Normal_Type2_0_5564.bmp,1
1015,./prototype2_data/Normal_Type-2/Normal_Type2_0_8062.bmp,-1
1016,./prototype2_data/SolderBridge/solderBridge_0_6639.bmp,-1
1017,./prototype2_data/SolderBridge/solderBridge_0_3919.bmp,-1
1018,./prototype2_data/Normal_Type-2/Normal_Type2_0_4377.bmp,1
1019,./prototype2_data/SolderBridge/solderBridge_0_1916.bmp,-1
1020,./prototype2_data/Normal_Type-2/Normal_Type2_0_5095.bmp,1
1021,./prototype2_data/Normal_Type-2/Normal_Type2_0_418.bmp,1
1022,./prototype2_data/SolderBridge/solderBridge_0_1890.bmp,-1
1023,./prototype2_data/SolderBridge/solderBridge_0_80.bmp,-1
1024,./prototype2_data/Normal_Type-2/Normal_Type2_0_929.bmp,1
1025,./prototype2_data/Normal_Type-2/Normal_Type2_0_3630.bmp,1
1026,./prototype2_data/SolderBridge/solderBridge_0_1458.bmp,-1
1027,./prototype2_data/Normal_Type-2/Normal_Type2_0_1365.bmp,1
1028,./prototype2_data/SolderBridge/solderBridge_0_4072.bmp,-1
1029,./prototype2_data/Normal_Type-2/Normal_Type2_0_77.bmp,1
1030,./prototype2_data/SolderBridge/solderBridge_0_238.bmp,-1
1031,./prototype2_data/Normal_Type-2/Normal_Type2_0_1188.bmp,1
1032,./prototype2_data/Normal_Type-2/Normal_Type2_0_9682.bmp,1
1033,./prototype2_data/SolderBridge/solderBridge_0_2595.bmp,-1
1034,./prototype2_data/SolderBridge/solderBridge_0_843.bmp,-1
1035,./prototype2_data/Normal_Type-2/Normal_Type2_0_265.bmp,1
1036,./prototype2_data/Normal_Type-2/Normal_Type2_0_1674.bmp,1
1037,./prototype2_data/Normal_Type-2/Normal_Type2_0_1442.bmp,-1
1038,./prototype2_data/SolderBridge/solderBridge_0_6989.bmp,-1
1039,./prototype2_data/Normal_Type-2/Normal_Type2_0_7025.bmp,1
1040,./prototype2_data/Normal_Type-2/Normal_Type2_0_411.bmp,1
1041,./prototype2_data/Normal_Type-2/Normal_Type2_0_4411.bmp,1
1042,./prototype2_data/Normal_Type-2/Normal_Type2_0_9940.bmp,1
1043,./prototype2_data/SolderBridge/solderBridge_0_4464.bmp,-1
1044,./prototype2_data/SolderBridge/solderBridge_0_8516.bmp,-1
1045,./prototype2_data/Normal_Type-2/Normal_Type2_0_1453.bmp,1
1046,./prototype2_data/Normal_Type-2/Normal_Type2_0_6984.bmp,-1
1047,./prototype2_data/SolderBridge/solderBridge_0_6716.bmp,-1
1048,./prototype2_data/SolderBridge/solderBridge_0_2309.bmp,-1
1049,./prototype2_data/Normal_Type-2/Normal_Type2_0_2827.bmp,1
1050,./prototype2_data/Normal_Type-2/Normal_Type2_0_4827.bmp,1
1051,./prototype2_data/Normal_Type-2/Normal_Type2_0_387.bmp,1
1052,./prototype2_data/SolderBridge/solderBridge_0_8748.bmp,-1
1053,./prototype2_data/SolderBridge/solderBridge_0_8686.bmp,-1
1054,./prototype2_data/SolderBridge/solderBridge_0_2196.bmp,-1
1055,./prototype2_data/SolderBridge/solderBridge_0_716.bmp,-1
1056,./prototype2_data/SolderBridge/solderBridge_0_9184.bmp,-1
1057,./prototype2_data/Normal_Type-2/Normal_Type2_0_7951.bmp,1
1058,./prototype2_data/SolderBridge/solderBridge_0_7020.bmp,-1
1059,./prototype2_data/Normal_Type-2/Normal_Type2_0_2229.bmp,1
1060,./prototype2_data/SolderBridge/solderBridge_0_8606.bmp,-1
1061,./prototype2_data/SolderBridge/solderBridge_0_8969.bmp,-1
1062,./prototype2_data/SolderBridge/solderBridge_0_9521.bmp,-1
1063,./prototype2_data/SolderBridge/solderBridge_0_8726.bmp,-1
1064,./prototype2_data/Normal_Type-2/Normal_Type2_0_9787.bmp,1
1065,./prototype2_data/Normal_Type-2/Normal_Type2_0_1849.bmp,1
1066,./prototype2_data/Normal_Type-2/Normal_Type2_0_4199.bmp,1
1067,./prototype2_data/SolderBridge/solderBridge_0_8549.bmp,-1
1068,./prototype2_data/Normal_Type-2/Normal_Type2_0_710.bmp,1
1069,./prototype2_data/SolderBridge/solderBridge_0_5594.bmp,-1
1070,./prototype2_data/Normal_Type-2/Normal_Type2_0_1653.bmp,-1
1071,./prototype2_data/Normal_Type-2/Normal_Type2_0_5236.bmp,1
1072,./prototype2_data/SolderBridge/solderBridge_0_601.bmp,-1
1073,./prototype2_data/Normal_Type-2/Normal_Type2_0_3444.bmp,1
1074,./prototype2_data/SolderBridge/solderBridge_0_1940.bmp,-1
1075,./prototype2_data/SolderBridge/solderBridge_0_3139.bmp,1
1076,./prototype2_data/SolderBridge/solderBridge_0_4349.bmp,-1
1077,./prototype2_data/SolderBridge/solderBridge_0_5309.bmp,-1
1078,./prototype2_data/SolderBridge/solderBridge_0_6749.bmp,-1
1079,./prototype2_data/SolderBridge/solderBridge_0_7927.bmp,-1
1080,./prototype2_data/Normal_Type-2/Normal_Type2_0_6350.bmp,-1
1081,./prototype2_data/SolderBridge/solderBridge_0_2561.bmp,-1
1082,./prototype2_data/Normal_Type-2/Normal_Type2_0_9227.bmp,-1
1083,./prototype2_data/SolderBridge/solderBridge_0_430.bmp,-1
1084,./prototype2_data/Normal_Type-2/Normal_Type2_0_1158.bmp,1
1085,./prototype2_data/Normal_Type-2/Normal_Type2_0_597.bmp,1
1086,./prototype2_data/SolderBridge/solderBridge_0_7562.bmp,-1
1087,./prototype2_data/Normal_Type-2/Normal_Type2_0_9974.bmp,1
1088,./prototype2_data/SolderBridge/solderBridge_0_220.bmp,-1
1089,./prototype2_data/Normal_Type-2/Normal_Type2_0_7142.bmp,1
1090,./prototype2_data/SolderBridge/solderBridge_0_9783.bmp,-1
1091,./prototype2_data/Normal_Type-2/Normal_Type2_0_4953.bmp,-1
1092,./prototype2_data/SolderBridge/solderBridge_0_7501.bmp,-1
1093,./prototype2_data/SolderBridge/solderBridge_0_1308.bmp,-1
1094,./prototype2_data/Normal_Type-2/Normal_Type2_0_5020.bmp,-1
1095,./prototype2_data/Normal_Type-2/Normal_Type2_0_7110.bmp,1
1096,./prototype2_data/Normal_Type-2/Normal_Type2_0_1595.bmp,1
1097,./prototype2_data/SolderBridge/solderBridge_0_1175.bmp,-1
1098,./prototype2_data/SolderBridge/solderBridge_0_2015.bmp,1
1099,./prototype2_data/SolderBridge/solderBridge_0_3699.bmp,-1
1100,./prototype2_data/SolderBridge/solderBridge_0_5085.bmp,-1
1101,./prototype2_data/SolderBridge/solderBridge_0_9433.bmp,-1
1102,./prototype2_data/Normal_Type-2/Normal_Type2_0_8262.bmp,1
1103,./prototype2_data/Normal_Type-2/Normal_Type2_0_6636.bmp,-1
1104,./prototype2_data/SolderBridge/solderBridge_0_7530.bmp,-1
1105,./prototype2_data/Normal_Type-2/Normal_Type2_0_4000.bmp,1
1106,./prototype2_data/SolderBridge/solderBridge_0_9686.bmp,1
1107,./prototype2_data/Normal_Type-2/Normal_Type2_0_3082.bmp,-1
1108,./prototype2_data/Normal_Type-2/Normal_Type2_0_7576.bmp,-1
1109,./prototype2_data/Normal_Type-2/Normal_Type2_0_4711.bmp,1
1110,./prototype2_data/SolderBridge/solderBridge_0_8744.bmp,1
1111,./prototype2_data/SolderBridge/solderBridge_0_9693.bmp,-1
1112,./prototype2_data/SolderBridge/solderBridge_0_9167.bmp,-1
1113,./prototype2_data/Normal_Type-2/Normal_Type2_0_2852.bmp,-1
1114,./prototype2_data/SolderBridge/solderBridge_0_2004.bmp,-1
1115,./prototype2_data/SolderBridge/solderBridge_0_3388.bmp,-1
1116,./prototype2_data/SolderBridge/solderBridge_0_3655.bmp,-1
1117,./prototype2_data/Normal_Type-2/Normal_Type2_0_1031.bmp,1
1118,./prototype2_data/Normal_Type-2/Normal_Type2_0_6812.bmp,-1
1119,./prototype2_data/SolderBridge/solderBridge_0_7959.bmp,-1
1120,./prototype2_data/Normal_Type-2/Normal_Type2_0_2947.bmp,1
1121,./prototype2_data/Normal_Type-2/Normal_Type2_0_1124.bmp,1
1122,./prototype2_data/Normal_Type-2/Normal_Type2_0_4972.bmp,1
1123,./prototype2_data/Normal_Type-2/Normal_Type2_0_2883.bmp,1
1124,./prototype2_data/Normal_Type-2/Normal_Type2_0_5131.bmp,1
1125,./prototype2_data/Normal_Type-2/Normal_Type2_0_9143.bmp,1
1126,./prototype2_data/SolderBridge/solderBridge_0_717.bmp,-1
1127,./prototype2_data/SolderBridge/solderBridge_0_7368.bmp,-1
1128,./prototype2_data/Normal_Type-2/Normal_Type2_0_7155.bmp,1
1129,./prototype2_data/Normal_Type-2/Normal_Type2_0_4174.bmp,1
1130,./prototype2_data/Normal_Type-2/Normal_Type2_0_3092.bmp,1
1131,./prototype2_data/SolderBridge/solderBridge_0_1031.bmp,-1
1132,./prototype2_data/SolderBridge/solderBridge_0_5684.bmp,-1
1133,./prototype2_data/Normal_Type-2/Normal_Type2_0_5823.bmp,1
1134,./prototype2_data/SolderBridge/solderBridge_0_6386.bmp,-1
1135,./prototype2_data/SolderBridge/solderBridge_0_712.bmp,-1
1136,./prototype2_data/SolderBridge/solderBridge_0_953.bmp,-1
1137,./prototype2_data/SolderBridge/solderBridge_0_9493.bmp,-1
1138,./prototype2_data/SolderBridge/solderBridge_0_826.bmp,-1
1139,./prototype2_data/SolderBridge/solderBridge_0_8359.bmp,-1
1140,./prototype2_data/Normal_Type-2/Normal_Type2_0_5268.bmp,1
1141,./prototype2_data/SolderBridge/solderBridge_0_7757.bmp,-1
1142,./prototype2_data/Normal_Type-2/Normal_Type2_0_7467.bmp,1
1143,./prototype2_data/SolderBridge/solderBridge_0_656.bmp,-1
1144,./prototype2_data/SolderBridge/solderBridge_0_8862.bmp,-1
