,Labels(1=normal and -1=defect)
685,./prototype2_data/SolderBridge/solderBridge_0_2357.bmp,-1
686,./prototype2_data/SolderBridge/solderBridge_0_3570.bmp,1
687,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4358_Q03.bmp,1
688,./prototype2_data/SolderBridge/solderBridge_0_3854.bmp,-1
689,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1560_Q06.bmp,1
690,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1967_Q09.bmp,1
691,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2109_Q09.bmp,1
692,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1787_Q06.bmp,1
693,./prototype2_data/SolderBridge/solderBridge_0_6700.bmp,-1
694,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4377_Q06.bmp,1
695,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3884_Q06.bmp,1
696,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1768_Q03.bmp,1
697,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2444_Q09.bmp,1
698,./prototype2_data/SolderBridge/solderBridge_0_8394.bmp,-1
699,./prototype2_data/SolderBridge/solderBridge_0_7683.bmp,-1
700,./prototype2_data/SolderBridge/solderBridge_0_1877.bmp,-1
701,./prototype2_data/SolderBridge/solderBridge_0_6544.bmp,-1
702,./prototype2_data/SolderBridge/solderBridge_0_2031.bmp,-1
703,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1701_Q06.bmp,1
704,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1698_Q06.bmp,1
705,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2787_Q06.bmp,1
706,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3583_Q06.bmp,1
707,./prototype2_data/SolderBridge/solderBridge_0_3676.bmp,-1
708,./prototype2_data/SolderBridge/solderBridge_0_9028.bmp,-1
709,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2773_Q09.bmp,1
710,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2454_Q09.bmp,1
711,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1587_Q09.bmp,1
712,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3775_Q03.bmp,1
713,./prototype2_data/SolderBridge/solderBridge_0_4857.bmp,-1
714,./prototype2_data/SolderBridge/solderBridge_0_2678.bmp,-1
715,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2089_Q06.bmp,1
716,./prototype2_data/SolderBridge/solderBridge_0_471.bmp,-1
717,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2568_Q03.bmp,-1
718,./prototype2_data/SolderBridge/solderBridge_0_3784.bmp,-1
719,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1440_Q12.bmp,1
720,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3676_Q03.bmp,1
721,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3027_Q03.bmp,1
722,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3878_Q03.bmp,1
723,./prototype2_data/SolderBridge/solderBridge_0_2061.bmp,-1
724,./prototype2_data/SolderBridge/solderBridge_0_3164.bmp,-1
725,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3821_Q09.bmp,1
726,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_073_Q03.bmp,1
727,./prototype2_data/SolderBridge/solderBridge_0_5477.bmp,-1
728,./prototype2_data/SolderBridge/solderBridge_0_29.bmp,-1
729,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1526_Q09.bmp,1
730,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3665_Q03.bmp,1
731,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2640_Q12.bmp,1
732,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4349_Q12.bmp,1
733,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1883_Q03.bmp,1
734,./prototype2_data/SolderBridge/solderBridge_0_3953.bmp,-1
735,./prototype2_data/SolderBridge/solderBridge_0_1477.bmp,-1
736,./prototype2_data/SolderBridge/solderBridge_0_2103.bmp,-1
737,./prototype2_data/SolderBridge/solderBridge_0_1850.bmp,-1
738,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2358_Q03.bmp,1
739,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3905_Q06.bmp,1
740,./prototype2_data/SolderBridge/solderBridge_0_2108.bmp,1
741,./prototype2_data/SolderBridge/solderBridge_0_5568.bmp,-1
742,./prototype2_data/SolderBridge/solderBridge_0_94.bmp,-1
743,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2059_Q03.bmp,1
744,./prototype2_data/SolderBridge/solderBridge_0_9523.bmp,-1
745,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3974_Q03.bmp,1
746,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2697_Q06.bmp,1
747,./prototype2_data/SolderBridge/solderBridge_0_1344.bmp,-1
748,./prototype2_data/SolderBridge/solderBridge_0_1944.bmp,-1
749,./prototype2_data/SolderBridge/solderBridge_0_6851.bmp,-1
750,./prototype2_data/SolderBridge/solderBridge_0_2857.bmp,-1
751,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4254_Q06 - Copy.bmp,-1
752,./prototype2_data/SolderBridge/solderBridge_0_8828.bmp,-1
753,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4135_Q12.bmp,1
754,./prototype2_data/SolderBridge/solderBridge_0_7749.bmp,-1
755,./prototype2_data/SolderBridge/solderBridge_0_7861.bmp,1
756,./prototype2_data/SolderBridge/solderBridge_0_1285.bmp,-1
757,./prototype2_data/SolderBridge/solderBridge_0_3785.bmp,-1
758,./prototype2_data/SolderBridge/solderBridge_0_7911.bmp,-1
759,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4014_Q09.bmp,1
760,./prototype2_data/SolderBridge/solderBridge_0_3885.bmp,-1
761,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2987_Q06.bmp,1
762,./prototype2_data/SolderBridge/solderBridge_0_8994.bmp,-1
763,./prototype2_data/SolderBridge/solderBridge_0_8742.bmp,-1
764,./prototype2_data/SolderBridge/solderBridge_0_2223.bmp,-1
765,./prototype2_data/SolderBridge/solderBridge_0_5720.bmp,-1
766,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4061_Q03.bmp,1
767,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2340_Q12.bmp,1
768,./prototype2_data/SolderBridge/solderBridge_0_3281.bmp,-1
769,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4068_Q03.bmp,1
770,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2469_Q12.bmp,-1
771,./prototype2_data/SolderBridge/solderBridge_0_5824.bmp,-1
772,./prototype2_data/SolderBridge/solderBridge_0_2821.bmp,-1
773,./prototype2_data/SolderBridge/solderBridge_0_3593.bmp,-1
774,./prototype2_data/SolderBridge/solderBridge_0_4902.bmp,-1
775,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3524_Q09.bmp,1
776,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3572_Q03.bmp,1
777,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4394_Q06.bmp,-1
778,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1776_Q03.bmp,1
779,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4285_Q12.bmp,1
780,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4246_Q09.bmp,1
781,./prototype2_data/SolderBridge/solderBridge_0_3739.bmp,-1
782,./prototype2_data/SolderBridge/solderBridge_0_7287.bmp,-1
783,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3443_Q12.bmp,1
784,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2723_Q03.bmp,1
785,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2610_Q09.bmp,1
786,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4332_Q12.bmp,1
787,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2913_Q03.bmp,1
788,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3553_Q12.bmp,-1
789,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2691_Q06.bmp,1
790,./prototype2_data/SolderBridge/solderBridge_0_2123.bmp,-1
791,./prototype2_data/SolderBridge/solderBridge_0_4848.bmp,-1
792,./prototype2_data/SolderBridge/solderBridge_0_1230.bmp,-1
793,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2850_Q12.bmp,1
794,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2390_Q06.bmp,1
795,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3589_Q06.bmp,1
796,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2203_Q09.bmp,-1
797,./prototype2_data/SolderBridge/solderBridge_0_1022.bmp,-1
798,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2012_Q09.bmp,-1
799,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2918_Q03.bmp,1
800,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2793_Q06.bmp,1
801,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2584_Q06.bmp,1
802,./prototype2_data/SolderBridge/solderBridge_0_7884.bmp,-1
803,./prototype2_data/SolderBridge/solderBridge_0_5174.bmp,-1
804,./prototype2_data/SolderBridge/solderBridge_0_5011.bmp,1
805,./prototype2_data/SolderBridge/solderBridge_0_5454.bmp,-1
806,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4267_Q06.bmp,1
807,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3938_Q12.bmp,1
808,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2667_Q09.bmp,1
809,./prototype2_data/SolderBridge/solderBridge_0_5542.bmp,-1
810,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1695_Q06.bmp,1
811,./prototype2_data/SolderBridge/solderBridge_0_2455.bmp,1
812,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1731_Q12.bmp,1
813,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2557_Q03.bmp,1
814,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2357_Q03.bmp,1
815,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2653_Q12.bmp,1
816,./prototype2_data/SolderBridge/solderBridge_0_6750.bmp,-1
817,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3368_Q03.bmp,1
818,./prototype2_data/SolderBridge/solderBridge_0_7447.bmp,-1
819,./prototype2_data/SolderBridge/solderBridge_0_8475.bmp,-1
820,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2668_Q09.bmp,1
821,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2184_Q12.bmp,1
822,./prototype2_data/SolderBridge/solderBridge_0_3951.bmp,-1
823,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4064_Q03.bmp,1
824,./prototype2_data/SolderBridge/solderBridge_0_502.bmp,-1
825,./prototype2_data/SolderBridge/solderBridge_0_3499.bmp,-1
826,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2826_Q03.bmp,1
827,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3677_Q03.bmp,1
828,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3407_Q09.bmp,-1
829,./prototype2_data/SolderBridge/solderBridge_0_3779.bmp,-1
830,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3623_Q09.bmp,1
831,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3967_Q03.bmp,1
832,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1954_Q06.bmp,1
833,./prototype2_data/SolderBridge/solderBridge_0_1774.bmp,-1
834,./prototype2_data/SolderBridge/solderBridge_0_8517.bmp,-1
835,./prototype2_data/SolderBridge/solderBridge_0_6431.bmp,1
836,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1809_Q09.bmp,1
837,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3599_Q06.bmp,1
838,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1930_Q12.bmp,1
839,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2400_Q06.bmp,1
840,./prototype2_data/SolderBridge/solderBridge_0_5337.bmp,-1
841,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2781_Q06.bmp,-1
842,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1949_Q03.bmp,1
843,./prototype2_data/SolderBridge/solderBridge_0_2516.bmp,-1
844,./prototype2_data/SolderBridge/solderBridge_0_26.bmp,-1
845,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4024_Q09.bmp,1
846,./prototype2_data/SolderBridge/solderBridge_0_4917.bmp,-1
847,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4074_Q03.bmp,1
848,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1529_Q09.bmp,-1
849,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4363_Q03.bmp,1
850,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3542_Q12.bmp,1
851,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1812_Q09.bmp,1
852,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1466_Q03.bmp,1
853,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3702_Q06.bmp,1
854,./prototype2_data/SolderBridge/solderBridge_0_6533.bmp,-1
855,./prototype2_data/SolderBridge/solderBridge_0_6227.bmp,-1
856,./prototype2_data/SolderBridge/solderBridge_0_6644.bmp,-1
857,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2070_Q03.bmp,1
858,./prototype2_data/SolderBridge/solderBridge_0_9017.bmp,1
859,./prototype2_data/SolderBridge/solderBridge_0_8586.bmp,-1
860,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2185_Q12.bmp,1
861,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2363_Q03.bmp,1
862,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3876_Q03.bmp,1
863,./prototype2_data/SolderBridge/solderBridge_0_4167.bmp,-1
864,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3636_Q12.bmp,1
865,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1998_Q03.bmp,-1
866,./prototype2_data/SolderBridge/solderBridge_0_8747.bmp,-1
867,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2518_Q06.bmp,1
868,./prototype2_data/SolderBridge/solderBridge_0_7214.bmp,-1
869,./prototype2_data/SolderBridge/solderBridge_0_356.bmp,-1
870,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3447_Q12.bmp,1
871,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3533_Q12.bmp,1
872,./prototype2_data/SolderBridge/solderBridge_0_1291.bmp,-1
873,./prototype2_data/SolderBridge/solderBridge_0_966.bmp,1
874,./prototype2_data/SolderBridge/solderBridge_0_3253.bmp,-1
875,./prototype2_data/SolderBridge/solderBridge_0_6742.bmp,1
876,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2521_Q06.bmp,1
877,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2256_Q12.bmp,1
878,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1486_Q06.bmp,1
879,./prototype2_data/SolderBridge/solderBridge_0_1977.bmp,-1
880,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2635_Q12.bmp,1
881,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3367_Q03.bmp,1
882,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4320_Q03.bmp,1
883,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1627_Q03.bmp,1
884,./prototype2_data/SolderBridge/solderBridge_0_8674.bmp,-1
885,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2463_Q12.bmp,1
886,./prototype2_data/SolderBridge/solderBridge_0_7406.bmp,-1
887,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2411_Q09.bmp,1
888,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3543_Q12.bmp,1
889,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_026_Q09.bmp,-1
890,./prototype2_data/SolderBridge/solderBridge_0_3046.bmp,-1
891,./prototype2_data/SolderBridge/solderBridge_0_6206.bmp,-1
892,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3963_Q03.bmp,1
893,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3436_Q12.bmp,1
894,./prototype2_data/SolderBridge/solderBridge_0_8914.bmp,-1
895,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2333_Q12.bmp,-1
896,./prototype2_data/SolderBridge/solderBridge_0_278.bmp,-1
897,./prototype2_data/SolderBridge/solderBridge_0_8284.bmp,-1
898,./prototype2_data/SolderBridge/solderBridge_0_3060.bmp,-1
899,./prototype2_data/SolderBridge/solderBridge_0_4438.bmp,-1
900,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2891_Q06.bmp,1
901,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3730_Q09.bmp,1
902,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3462_Q03.bmp,1
903,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4073_Q03.bmp,1
904,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3847_Q12.bmp,-1
905,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3699_Q06.bmp,1
906,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2993_Q06.bmp,1
907,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2493_Q03.bmp,1
908,./prototype2_data/SolderBridge/solderBridge_0_851.bmp,-1
909,./prototype2_data/SolderBridge/solderBridge_0_7128.bmp,-1
910,./prototype2_data/SolderBridge/solderBridge_0_3067.bmp,-1
911,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3401_Q06.bmp,1
912,./prototype2_data/SolderBridge/solderBridge_0_5231.bmp,-1
913,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1955_Q06.bmp,1
914,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3536_Q12.bmp,1
915,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2939_Q12.bmp,1
916,./prototype2_data/SolderBridge/solderBridge_0_337.bmp,-1
917,./prototype2_data/SolderBridge/solderBridge_0_9589.bmp,-1
918,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1907_Q06.bmp,1
919,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2659_Q09.bmp,1
920,./prototype2_data/SolderBridge/solderBridge_0_8414.bmp,-1
921,./prototype2_data/SolderBridge/solderBridge_0_2187.bmp,-1
922,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4053_Q12.bmp,1
923,./prototype2_data/SolderBridge/solderBridge_0_7175.bmp,-1
924,./prototype2_data/SolderBridge/solderBridge_0_8686.bmp,1
925,./prototype2_data/SolderBridge/solderBridge_0_6727.bmp,-1
926,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1670_Q09.bmp,1
927,./prototype2_data/SolderBridge/solderBridge_0_3919.bmp,-1
928,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1568_Q06.bmp,1
929,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_008_Q12.bmp,1
930,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1557_Q06.bmp,1
931,./prototype2_data/SolderBridge/solderBridge_0_5892.bmp,-1
932,./prototype2_data/SolderBridge/solderBridge_0_3751.bmp,1
933,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3727_Q09.bmp,1
934,./prototype2_data/SolderBridge/solderBridge_0_2587.bmp,-1
935,./prototype2_data/SolderBridge/solderBridge_0_7641.bmp,-1
936,./prototype2_data/SolderBridge/solderBridge_0_7901.bmp,-1
937,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2534_Q12.bmp,1
938,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3581_Q06.bmp,1
939,./prototype2_data/SolderBridge/solderBridge_0_2036.bmp,-1
940,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3862_Q03.bmp,1
941,./prototype2_data/SolderBridge/solderBridge_0_2671.bmp,-1
942,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3814_Q09.bmp,1
943,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2882_Q06.bmp,1
944,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2725_Q03.bmp,1
945,./prototype2_data/SolderBridge/solderBridge_0_778.bmp,-1
946,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3420_Q09.bmp,1
947,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3952_Q12.bmp,1
948,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3956_Q03.bmp,1
949,./prototype2_data/SolderBridge/solderBridge_0_5249.bmp,-1
950,./prototype2_data/SolderBridge/solderBridge_0_3528.bmp,-1
951,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2063_Q03.bmp,1
952,./prototype2_data/SolderBridge/solderBridge_0_9164.bmp,1
953,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1749_Q12.bmp,1
954,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3594_Q06.bmp,1
955,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1636_Q12.bmp,1
956,./prototype2_data/SolderBridge/solderBridge_0_9642.bmp,-1
957,./prototype2_data/SolderBridge/solderBridge_0_7930.bmp,1
958,./prototype2_data/SolderBridge/solderBridge_0_3636.bmp,-1
959,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1845_Q09.bmp,1
960,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1781_Q06.bmp,1
961,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3759_Q03.bmp,1
962,./prototype2_data/SolderBridge/solderBridge_0_1415.bmp,-1
963,./prototype2_data/SolderBridge/solderBridge_0_1120.bmp,1
964,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1645_Q12.bmp,1
965,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1813_Q09.bmp,1
966,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3877_Q03.bmp,1
967,./prototype2_data/SolderBridge/solderBridge_0_5587.bmp,-1
968,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3030_Q03.bmp,1
969,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3647_Q12.bmp,1
970,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2270_Q12.bmp,1
971,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3373_Q03.bmp,1
972,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3684_Q06.bmp,1
973,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1538_Q12.bmp,1
974,./prototype2_data/SolderBridge/solderBridge_0_52.bmp,-1
975,./prototype2_data/SolderBridge/solderBridge_0_3935.bmp,1
976,./prototype2_data/SolderBridge/solderBridge_0_8803.bmp,-1
977,./prototype2_data/SolderBridge/solderBridge_0_399.bmp,-1
978,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2479_Q12.bmp,1
979,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4230_Q09.bmp,1
980,./prototype2_data/SolderBridge/solderBridge_0_989.bmp,-1
981,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2848_Q12.bmp,-1
982,./prototype2_data/SolderBridge/solderBridge_0_6109.bmp,-1
983,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4258_Q06.bmp,1
984,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3004_Q06.bmp,1
985,./prototype2_data/SolderBridge/solderBridge_0_8776.bmp,-1
986,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1622_Q03.bmp,1
987,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2596_Q06.bmp,1
988,./prototype2_data/SolderBridge/solderBridge_0_1008.bmp,-1
989,./prototype2_data/SolderBridge/solderBridge_0_404.bmp,-1
990,./prototype2_data/SolderBridge/solderBridge_0_4162.bmp,-1
991,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2181_Q12.bmp,1
992,./prototype2_data/SolderBridge/solderBridge_0_9806.bmp,-1
993,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2996_Q06.bmp,1
994,./prototype2_data/SolderBridge/solderBridge_0_6751.bmp,-1
995,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3646_Q12.bmp,1
996,./prototype2_data/SolderBridge/solderBridge_0_265.bmp,-1
997,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2131_Q09.bmp,1
998,./prototype2_data/SolderBridge/solderBridge_0_301.bmp,-1
999,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2040_Q12.bmp,1
1000,./prototype2_data/SolderBridge/solderBridge_0_4105.bmp,-1
1001,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4022_Q09.bmp,1
1002,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2613_Q09.bmp,1
1003,./prototype2_data/SolderBridge/solderBridge_0_3595.bmp,-1
1004,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1797_Q06.bmp,1
1005,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1493_Q06.bmp,1
1006,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4057_Q03.bmp,-1
1007,./prototype2_data/SolderBridge/solderBridge_0_7062.bmp,-1
1008,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1918_Q12.bmp,1
1009,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3898_Q06.bmp,1
1010,./prototype2_data/SolderBridge/solderBridge_0_3040.bmp,1
1011,./prototype2_data/SolderBridge/solderBridge_0_6003.bmp,-1
1012,./prototype2_data/SolderBridge/solderBridge_0_5558.bmp,-1
1013,./prototype2_data/SolderBridge/solderBridge_0_8677.bmp,1
1014,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_035_Q09.bmp,1
1015,./prototype2_data/SolderBridge/solderBridge_0_5440.bmp,-1
1016,./prototype2_data/SolderBridge/solderBridge_0_2735.bmp,-1
1017,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1927_Q03.bmp,1
1018,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3564_Q03.bmp,1
1019,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2341_Q12.bmp,1
1020,./prototype2_data/SolderBridge/solderBridge_0_2451.bmp,-1
1021,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3947_Q12.bmp,1
1022,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3456_Q03.bmp,1
1023,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1780_Q03.bmp,1
