,Labels(1=normal and -1=defect)
802,./prototype2_data/Normal_Type-2/Normal_Type2_0_2865.bmp,1
803,./prototype2_data/Normal_Type-2/Normal_Type2_0_2714.bmp,1
804,./prototype2_data/Normal_Type-2/Normal_Type2_0_2583.bmp,1
805,./prototype2_data/Normal_Type-2/Normal_Type2_0_5107.bmp,-1
806,./prototype2_data/Normal_Type-2/Normal_Type2_0_1621.bmp,-1
807,./prototype2_data/Shifting/shifting_0_4643.bmp,1
808,./prototype2_data/Normal_Type-2/Normal_Type2_0_5949.bmp,1
809,./prototype2_data/Shifting/shifting_0_9400.bmp,-1
810,./prototype2_data/Normal_Type-2/Normal_Type2_0_3322.bmp,1
811,./prototype2_data/Shifting/shifting_0_9236.bmp,-1
812,./prototype2_data/Normal_Type-2/Normal_Type2_0_5542.bmp,1
813,./prototype2_data/Normal_Type-2/Normal_Type2_0_8577.bmp,-1
814,./prototype2_data/Normal_Type-2/Normal_Type2_0_6310.bmp,1
815,./prototype2_data/Shifting/shifting_0_3098.bmp,1
816,./prototype2_data/Shifting/shifting_0_6298.bmp,1
817,./prototype2_data/Shifting/shifting_0_9099.bmp,-1
818,./prototype2_data/Normal_Type-2/Normal_Type2_0_6281.bmp,1
819,./prototype2_data/Shifting/shifting_0_8958.bmp,-1
820,./prototype2_data/Normal_Type-2/Normal_Type2_0_4157.bmp,1
821,./prototype2_data/Normal_Type-2/Normal_Type2_0_8061.bmp,1
822,./prototype2_data/Normal_Type-2/Normal_Type2_0_7382.bmp,1
823,./prototype2_data/Normal_Type-2/Normal_Type2_0_9417.bmp,1
824,./prototype2_data/Normal_Type-2/Normal_Type2_0_7009.bmp,1
825,./prototype2_data/Normal_Type-2/Normal_Type2_0_6010.bmp,1
826,./prototype2_data/Normal_Type-2/Normal_Type2_0_5954.bmp,1
827,./prototype2_data/Shifting/shifting_0_9502.bmp,-1
828,./prototype2_data/Normal_Type-2/Normal_Type2_0_8267.bmp,1
829,./prototype2_data/Normal_Type-2/Normal_Type2_0_3867.bmp,1
830,./prototype2_data/Normal_Type-2/Normal_Type2_0_7161.bmp,-1
831,./prototype2_data/Normal_Type-2/Normal_Type2_0_5557.bmp,1
832,./prototype2_data/Normal_Type-2/Normal_Type2_0_7804.bmp,-1
833,./prototype2_data/Shifting/shifting_0_2524.bmp,1
834,./prototype2_data/Shifting/shifting_0_5394.bmp,-1
835,./prototype2_data/Normal_Type-2/Normal_Type2_0_4926.bmp,1
836,./prototype2_data/Shifting/shifting_0_1804.bmp,1
837,./prototype2_data/Shifting/shifting_0_8057.bmp,-1
838,./prototype2_data/Shifting/shifting_0_9868.bmp,-1
839,./prototype2_data/Shifting/shifting_0_2634.bmp,1
840,./prototype2_data/Shifting/shifting_0_5567.bmp,-1
841,./prototype2_data/Shifting/shifting_0_9968.bmp,1
842,./prototype2_data/Normal_Type-2/Normal_Type2_0_140.bmp,1
843,./prototype2_data/Normal_Type-2/Normal_Type2_0_2018.bmp,1
844,./prototype2_data/Shifting/shifting_0_3384.bmp,-1
845,./prototype2_data/Normal_Type-2/Normal_Type2_0_7449.bmp,1
846,./prototype2_data/Normal_Type-2/Normal_Type2_0_2166.bmp,1
847,./prototype2_data/Shifting/shifting_0_197.bmp,1
848,./prototype2_data/Shifting/shifting_0_1453.bmp,1
849,./prototype2_data/Shifting/shifting_0_5852.bmp,1
850,./prototype2_data/Normal_Type-2/Normal_Type2_0_3342.bmp,1
851,./prototype2_data/Normal_Type-2/Normal_Type2_0_7819.bmp,1
852,./prototype2_data/Normal_Type-2/Normal_Type2_0_6936.bmp,1
853,./prototype2_data/Shifting/shifting_0_4695.bmp,-1
854,./prototype2_data/Shifting/shifting_0_5434.bmp,1
855,./prototype2_data/Normal_Type-2/Normal_Type2_0_5131.bmp,1
856,./prototype2_data/Shifting/shifting_0_30.bmp,-1
857,./prototype2_data/Shifting/shifting_0_7829.bmp,-1
858,./prototype2_data/Normal_Type-2/Normal_Type2_0_5322.bmp,1
859,./prototype2_data/Shifting/shifting_0_1203.bmp,-1
860,./prototype2_data/Shifting/shifting_0_586.bmp,-1
861,./prototype2_data/Shifting/shifting_0_7235.bmp,-1
862,./prototype2_data/Normal_Type-2/Normal_Type2_0_3284.bmp,1
863,./prototype2_data/Shifting/shifting_0_2439.bmp,-1
864,./prototype2_data/Normal_Type-2/Normal_Type2_0_197.bmp,-1
865,./prototype2_data/Normal_Type-2/Normal_Type2_0_5560.bmp,-1
866,./prototype2_data/Normal_Type-2/Normal_Type2_0_7640.bmp,1
867,./prototype2_data/Shifting/shifting_0_8634.bmp,-1
868,./prototype2_data/Shifting/shifting_0_8233.bmp,-1
869,./prototype2_data/Shifting/shifting_0_6512.bmp,1
870,./prototype2_data/Shifting/shifting_0_3273.bmp,-1
871,./prototype2_data/Normal_Type-2/Normal_Type2_0_901.bmp,1
872,./prototype2_data/Normal_Type-2/Normal_Type2_0_681.bmp,1
873,./prototype2_data/Normal_Type-2/Normal_Type2_0_2819.bmp,1
874,./prototype2_data/Normal_Type-2/Normal_Type2_0_2242.bmp,-1
875,./prototype2_data/Shifting/shifting_0_5941.bmp,1
876,./prototype2_data/Normal_Type-2/Normal_Type2_0_2827.bmp,1
877,./prototype2_data/Normal_Type-2/Normal_Type2_0_6564.bmp,1
878,./prototype2_data/Normal_Type-2/Normal_Type2_0_1867.bmp,1
879,./prototype2_data/Normal_Type-2/Normal_Type2_0_2171.bmp,-1
880,./prototype2_data/Normal_Type-2/Normal_Type2_0_1763.bmp,1
881,./prototype2_data/Normal_Type-2/Normal_Type2_0_7001.bmp,1
882,./prototype2_data/Normal_Type-2/Normal_Type2_0_2688.bmp,1
883,./prototype2_data/Shifting/shifting_0_4290.bmp,-1
884,./prototype2_data/Normal_Type-2/Normal_Type2_0_1713.bmp,1
885,./prototype2_data/Normal_Type-2/Normal_Type2_0_4689.bmp,-1
886,./prototype2_data/Normal_Type-2/Normal_Type2_0_9183.bmp,-1
887,./prototype2_data/Shifting/shifting_0_1409.bmp,1
888,./prototype2_data/Shifting/shifting_0_3350.bmp,-1
889,./prototype2_data/Normal_Type-2/Normal_Type2_0_2889.bmp,1
890,./prototype2_data/Normal_Type-2/Normal_Type2_0_2693.bmp,-1
891,./prototype2_data/Shifting/shifting_0_3682.bmp,-1
892,./prototype2_data/Shifting/shifting_0_3883.bmp,-1
893,./prototype2_data/Normal_Type-2/Normal_Type2_0_7168.bmp,-1
894,./prototype2_data/Shifting/shifting_0_8999.bmp,-1
895,./prototype2_data/Normal_Type-2/Normal_Type2_0_133.bmp,-1
896,./prototype2_data/Normal_Type-2/Normal_Type2_0_4583.bmp,-1
897,./prototype2_data/Normal_Type-2/Normal_Type2_0_713.bmp,-1
898,./prototype2_data/Shifting/shifting_0_5820.bmp,-1
899,./prototype2_data/Normal_Type-2/Normal_Type2_0_5449.bmp,-1
900,./prototype2_data/Normal_Type-2/Normal_Type2_0_2581.bmp,1
901,./prototype2_data/Normal_Type-2/Normal_Type2_0_6139.bmp,1
902,./prototype2_data/Normal_Type-2/Normal_Type2_0_1654.bmp,1
903,./prototype2_data/Normal_Type-2/Normal_Type2_0_6812.bmp,1
904,./prototype2_data/Normal_Type-2/Normal_Type2_0_7694.bmp,1
905,./prototype2_data/Normal_Type-2/Normal_Type2_0_7020.bmp,1
906,./prototype2_data/Shifting/shifting_0_2958.bmp,-1
907,./prototype2_data/Normal_Type-2/Normal_Type2_0_1182.bmp,1
908,./prototype2_data/Normal_Type-2/Normal_Type2_0_7848.bmp,1
909,./prototype2_data/Shifting/shifting_0_4296.bmp,-1
910,./prototype2_data/Shifting/shifting_0_3111.bmp,-1
911,./prototype2_data/Shifting/shifting_0_4686.bmp,-1
912,./prototype2_data/Normal_Type-2/Normal_Type2_0_9277.bmp,1
913,./prototype2_data/Normal_Type-2/Normal_Type2_0_1025.bmp,-1
914,./prototype2_data/Shifting/shifting_0_4463.bmp,-1
915,./prototype2_data/Shifting/shifting_0_3420.bmp,-1
916,./prototype2_data/Shifting/shifting_0_5285.bmp,-1
917,./prototype2_data/Normal_Type-2/Normal_Type2_0_8065.bmp,1
918,./prototype2_data/Shifting/shifting_0_7979.bmp,1
919,./prototype2_data/Normal_Type-2/Normal_Type2_0_6.bmp,1
920,./prototype2_data/Normal_Type-2/Normal_Type2_0_8904.bmp,-1
921,./prototype2_data/Normal_Type-2/Normal_Type2_0_2197.bmp,1
922,./prototype2_data/Shifting/shifting_0_7253.bmp,1
923,./prototype2_data/Shifting/shifting_0_2699.bmp,1
924,./prototype2_data/Shifting/shifting_0_117.bmp,-1
925,./prototype2_data/Shifting/shifting_0_8713.bmp,-1
926,./prototype2_data/Shifting/shifting_0_2800.bmp,1
927,./prototype2_data/Normal_Type-2/Normal_Type2_0_1245.bmp,-1
928,./prototype2_data/Shifting/shifting_0_8269.bmp,-1
929,./prototype2_data/Shifting/shifting_0_8097.bmp,1
930,./prototype2_data/Normal_Type-2/Normal_Type2_0_8374.bmp,1
931,./prototype2_data/Normal_Type-2/Normal_Type2_0_9936.bmp,1
932,./prototype2_data/Normal_Type-2/Normal_Type2_0_742.bmp,-1
933,./prototype2_data/Normal_Type-2/Normal_Type2_0_1849.bmp,-1
934,./prototype2_data/Normal_Type-2/Normal_Type2_0_7219.bmp,1
935,./prototype2_data/Normal_Type-2/Normal_Type2_0_5037.bmp,1
936,./prototype2_data/Normal_Type-2/Normal_Type2_0_8542.bmp,1
937,./prototype2_data/Normal_Type-2/Normal_Type2_0_8509.bmp,-1
938,./prototype2_data/Normal_Type-2/Normal_Type2_0_2188.bmp,-1
939,./prototype2_data/Shifting/shifting_0_7514.bmp,-1
940,./prototype2_data/Normal_Type-2/Normal_Type2_0_3982.bmp,1
941,./prototype2_data/Shifting/shifting_0_311.bmp,-1
942,./prototype2_data/Shifting/shifting_0_8445.bmp,1
943,./prototype2_data/Shifting/shifting_0_2143.bmp,1
944,./prototype2_data/Normal_Type-2/Normal_Type2_0_2305.bmp,1
945,./prototype2_data/Shifting/shifting_0_1071.bmp,-1
946,./prototype2_data/Normal_Type-2/Normal_Type2_0_2813.bmp,1
947,./prototype2_data/Normal_Type-2/Normal_Type2_0_4730.bmp,-1
948,./prototype2_data/Normal_Type-2/Normal_Type2_0_6004.bmp,-1
949,./prototype2_data/Normal_Type-2/Normal_Type2_0_8278.bmp,1
950,./prototype2_data/Shifting/shifting_0_4076.bmp,-1
951,./prototype2_data/Normal_Type-2/Normal_Type2_0_3418.bmp,1
952,./prototype2_data/Shifting/shifting_0_9878.bmp,-1
953,./prototype2_data/Normal_Type-2/Normal_Type2_0_2575.bmp,-1
954,./prototype2_data/Shifting/shifting_0_9744.bmp,-1
955,./prototype2_data/Shifting/shifting_0_8806.bmp,-1
956,./prototype2_data/Shifting/shifting_0_6883.bmp,-1
957,./prototype2_data/Shifting/shifting_0_3520.bmp,-1
958,./prototype2_data/Shifting/shifting_0_2462.bmp,1
959,./prototype2_data/Normal_Type-2/Normal_Type2_0_1272.bmp,1
960,./prototype2_data/Normal_Type-2/Normal_Type2_0_5651.bmp,1
961,./prototype2_data/Normal_Type-2/Normal_Type2_0_1100.bmp,1
962,./prototype2_data/Normal_Type-2/Normal_Type2_0_8700.bmp,1
963,./prototype2_data/Normal_Type-2/Normal_Type2_0_493.bmp,-1
964,./prototype2_data/Normal_Type-2/Normal_Type2_0_2742.bmp,1
965,./prototype2_data/Shifting/shifting_0_3651.bmp,-1
966,./prototype2_data/Normal_Type-2/Normal_Type2_0_4475.bmp,1
967,./prototype2_data/Shifting/shifting_0_7510.bmp,-1
968,./prototype2_data/Shifting/shifting_0_7481.bmp,-1
969,./prototype2_data/Shifting/shifting_0_1924.bmp,-1
970,./prototype2_data/Normal_Type-2/Normal_Type2_0_4442.bmp,1
971,./prototype2_data/Shifting/shifting_0_7187.bmp,-1
972,./prototype2_data/Normal_Type-2/Normal_Type2_0_4818.bmp,1
973,./prototype2_data/Normal_Type-2/Normal_Type2_0_2512.bmp,-1
974,./prototype2_data/Normal_Type-2/Normal_Type2_0_6998.bmp,-1
975,./prototype2_data/Shifting/shifting_0_6656.bmp,-1
976,./prototype2_data/Shifting/shifting_0_5003.bmp,-1
977,./prototype2_data/Shifting/shifting_0_337.bmp,-1
978,./prototype2_data/Shifting/shifting_0_5894.bmp,-1
979,./prototype2_data/Shifting/shifting_0_8952.bmp,-1
980,./prototype2_data/Shifting/shifting_0_4058.bmp,-1
981,./prototype2_data/Shifting/shifting_0_7414.bmp,-1
982,./prototype2_data/Normal_Type-2/Normal_Type2_0_7538.bmp,-1
983,./prototype2_data/Shifting/shifting_0_1714.bmp,-1
984,./prototype2_data/Shifting/shifting_0_5996.bmp,1
985,./prototype2_data/Normal_Type-2/Normal_Type2_0_1103.bmp,1
986,./prototype2_data/Normal_Type-2/Normal_Type2_0_2005.bmp,1
987,./prototype2_data/Normal_Type-2/Normal_Type2_0_7410.bmp,1
988,./prototype2_data/Shifting/shifting_0_4935.bmp,1
989,./prototype2_data/Shifting/shifting_0_7123.bmp,-1
990,./prototype2_data/Shifting/shifting_0_7230.bmp,-1
991,./prototype2_data/Shifting/shifting_0_8258.bmp,-1
992,./prototype2_data/Shifting/shifting_0_4931.bmp,-1
993,./prototype2_data/Normal_Type-2/Normal_Type2_0_5931.bmp,1
994,./prototype2_data/Shifting/shifting_0_6250.bmp,-1
995,./prototype2_data/Normal_Type-2/Normal_Type2_0_2378.bmp,1
996,./prototype2_data/Shifting/shifting_0_8493.bmp,-1
997,./prototype2_data/Normal_Type-2/Normal_Type2_0_2613.bmp,1
998,./prototype2_data/Shifting/shifting_0_6513.bmp,-1
999,./prototype2_data/Normal_Type-2/Normal_Type2_0_6077.bmp,-1
1000,./prototype2_data/Normal_Type-2/Normal_Type2_0_4866.bmp,1
1001,./prototype2_data/Shifting/shifting_0_9457.bmp,-1
1002,./prototype2_data/Shifting/shifting_0_3862.bmp,-1
1003,./prototype2_data/Normal_Type-2/Normal_Type2_0_4138.bmp,1
1004,./prototype2_data/Normal_Type-2/Normal_Type2_0_1303.bmp,-1
1005,./prototype2_data/Shifting/shifting_0_9665.bmp,1
1006,./prototype2_data/Shifting/shifting_0_1109.bmp,-1
1007,./prototype2_data/Normal_Type-2/Normal_Type2_0_6038.bmp,1
1008,./prototype2_data/Shifting/shifting_0_9310.bmp,-1
1009,./prototype2_data/Normal_Type-2/Normal_Type2_0_3872.bmp,1
1010,./prototype2_data/Shifting/shifting_0_1059.bmp,-1
1011,./prototype2_data/Shifting/shifting_0_2181.bmp,-1
1012,./prototype2_data/Normal_Type-2/Normal_Type2_0_4641.bmp,1
1013,./prototype2_data/Shifting/shifting_0_7745.bmp,1
1014,./prototype2_data/Normal_Type-2/Normal_Type2_0_4865.bmp,1
1015,./prototype2_data/Shifting/shifting_0_4519.bmp,-1
1016,./prototype2_data/Shifting/shifting_0_2724.bmp,-1
1017,./prototype2_data/Normal_Type-2/Normal_Type2_0_9608.bmp,1
1018,./prototype2_data/Shifting/shifting_0_8459.bmp,-1
1019,./prototype2_data/Shifting/shifting_0_4927.bmp,-1
1020,./prototype2_data/Normal_Type-2/Normal_Type2_0_8763.bmp,1
1021,./prototype2_data/Shifting/shifting_0_9307.bmp,-1
1022,./prototype2_data/Normal_Type-2/Normal_Type2_0_2885.bmp,1
1023,./prototype2_data/Shifting/shifting_0_7559.bmp,-1
1024,./prototype2_data/Shifting/shifting_0_1236.bmp,-1
1025,./prototype2_data/Normal_Type-2/Normal_Type2_0_3325.bmp,-1
1026,./prototype2_data/Normal_Type-2/Normal_Type2_0_5701.bmp,1
1027,./prototype2_data/Normal_Type-2/Normal_Type2_0_9530.bmp,1
1028,./prototype2_data/Normal_Type-2/Normal_Type2_0_9356.bmp,1
1029,./prototype2_data/Shifting/shifting_0_247.bmp,-1
1030,./prototype2_data/Normal_Type-2/Normal_Type2_0_898.bmp,-1
1031,./prototype2_data/Normal_Type-2/Normal_Type2_0_4647.bmp,1
1032,./prototype2_data/Normal_Type-2/Normal_Type2_0_8659.bmp,1
1033,./prototype2_data/Normal_Type-2/Normal_Type2_0_4899.bmp,1
1034,./prototype2_data/Normal_Type-2/Normal_Type2_0_3297.bmp,-1
1035,./prototype2_data/Shifting/shifting_0_8931.bmp,1
1036,./prototype2_data/Normal_Type-2/Normal_Type2_0_2712.bmp,1
1037,./prototype2_data/Shifting/shifting_0_5535.bmp,-1
1038,./prototype2_data/Shifting/shifting_0_7251.bmp,-1
1039,./prototype2_data/Shifting/shifting_0_453.bmp,-1
1040,./prototype2_data/Normal_Type-2/Normal_Type2_0_3105.bmp,1
1041,./prototype2_data/Normal_Type-2/Normal_Type2_0_7604.bmp,-1
1042,./prototype2_data/Shifting/shifting_0_6381.bmp,-1
1043,./prototype2_data/Normal_Type-2/Normal_Type2_0_8748.bmp,-1
1044,./prototype2_data/Normal_Type-2/Normal_Type2_0_1892.bmp,1
1045,./prototype2_data/Shifting/shifting_0_3145.bmp,-1
1046,./prototype2_data/Shifting/shifting_0_7097.bmp,-1
1047,./prototype2_data/Shifting/shifting_0_3908.bmp,1
1048,./prototype2_data/Shifting/shifting_0_3973.bmp,-1
1049,./prototype2_data/Normal_Type-2/Normal_Type2_0_6931.bmp,-1
1050,./prototype2_data/Shifting/shifting_0_7643.bmp,-1
1051,./prototype2_data/Shifting/shifting_0_3600.bmp,1
1052,./prototype2_data/Shifting/shifting_0_6199.bmp,1
1053,./prototype2_data/Normal_Type-2/Normal_Type2_0_8084.bmp,1
1054,./prototype2_data/Normal_Type-2/Normal_Type2_0_7688.bmp,1
1055,./prototype2_data/Normal_Type-2/Normal_Type2_0_6470.bmp,1
1056,./prototype2_data/Shifting/shifting_0_6959.bmp,-1
1057,./prototype2_data/Normal_Type-2/Normal_Type2_0_3194.bmp,-1
1058,./prototype2_data/Normal_Type-2/Normal_Type2_0_3714.bmp,1
1059,./prototype2_data/Shifting/shifting_0_1345.bmp,-1
1060,./prototype2_data/Normal_Type-2/Normal_Type2_0_569.bmp,1
1061,./prototype2_data/Shifting/shifting_0_693.bmp,-1
1062,./prototype2_data/Normal_Type-2/Normal_Type2_0_9584.bmp,-1
1063,./prototype2_data/Normal_Type-2/Normal_Type2_0_68.bmp,1
1064,./prototype2_data/Shifting/shifting_0_1762.bmp,1
1065,./prototype2_data/Shifting/shifting_0_6170.bmp,-1
1066,./prototype2_data/Normal_Type-2/Normal_Type2_0_6636.bmp,-1
1067,./prototype2_data/Shifting/shifting_0_8335.bmp,1
1068,./prototype2_data/Shifting/shifting_0_5898.bmp,-1
1069,./prototype2_data/Shifting/shifting_0_6.bmp,1
1070,./prototype2_data/Shifting/shifting_0_7679.bmp,-1
1071,./prototype2_data/Shifting/shifting_0_9302.bmp,-1
1072,./prototype2_data/Normal_Type-2/Normal_Type2_0_1440.bmp,1
1073,./prototype2_data/Normal_Type-2/Normal_Type2_0_7384.bmp,1
1074,./prototype2_data/Normal_Type-2/Normal_Type2_0_984.bmp,1
1075,./prototype2_data/Shifting/shifting_0_9970.bmp,-1
1076,./prototype2_data/Shifting/shifting_0_188.bmp,-1
1077,./prototype2_data/Normal_Type-2/Normal_Type2_0_585.bmp,-1
1078,./prototype2_data/Shifting/shifting_0_7969.bmp,-1
1079,./prototype2_data/Normal_Type-2/Normal_Type2_0_2.bmp,1
1080,./prototype2_data/Shifting/shifting_0_9587.bmp,-1
1081,./prototype2_data/Shifting/shifting_0_6226.bmp,-1
1082,./prototype2_data/Shifting/shifting_0_7113.bmp,-1
1083,./prototype2_data/Normal_Type-2/Normal_Type2_0_4269.bmp,1
1084,./prototype2_data/Shifting/shifting_0_8519.bmp,-1
1085,./prototype2_data/Shifting/shifting_0_2715.bmp,-1
1086,./prototype2_data/Shifting/shifting_0_498.bmp,-1
1087,./prototype2_data/Shifting/shifting_0_5197.bmp,-1
1088,./prototype2_data/Normal_Type-2/Normal_Type2_0_7601.bmp,-1
1089,./prototype2_data/Shifting/shifting_0_9168.bmp,-1
1090,./prototype2_data/Normal_Type-2/Normal_Type2_0_2083.bmp,-1
1091,./prototype2_data/Normal_Type-2/Normal_Type2_0_3081.bmp,1
1092,./prototype2_data/Shifting/shifting_0_3480.bmp,-1
1093,./prototype2_data/Normal_Type-2/Normal_Type2_0_1803.bmp,1
1094,./prototype2_data/Shifting/shifting_0_4151.bmp,-1
1095,./prototype2_data/Normal_Type-2/Normal_Type2_0_9143.bmp,-1
1096,./prototype2_data/Shifting/shifting_0_6331.bmp,-1
1097,./prototype2_data/Normal_Type-2/Normal_Type2_0_5976.bmp,-1
1098,./prototype2_data/Normal_Type-2/Normal_Type2_0_2346.bmp,1
1099,./prototype2_data/Normal_Type-2/Normal_Type2_0_3614.bmp,1
1100,./prototype2_data/Normal_Type-2/Normal_Type2_0_4901.bmp,1
1101,./prototype2_data/Shifting/shifting_0_5067.bmp,1
1102,./prototype2_data/Shifting/shifting_0_2533.bmp,-1
1103,./prototype2_data/Shifting/shifting_0_5312.bmp,-1
1104,./prototype2_data/Shifting/shifting_0_3573.bmp,-1
1105,./prototype2_data/Shifting/shifting_0_3211.bmp,-1
1106,./prototype2_data/Shifting/shifting_0_4022.bmp,-1
1107,./prototype2_data/Shifting/shifting_0_8126.bmp,1
1108,./prototype2_data/Shifting/shifting_0_6490.bmp,1
1109,./prototype2_data/Normal_Type-2/Normal_Type2_0_443.bmp,1
1110,./prototype2_data/Normal_Type-2/Normal_Type2_0_3943.bmp,-1
1111,./prototype2_data/Normal_Type-2/Normal_Type2_0_4814.bmp,1
1112,./prototype2_data/Normal_Type-2/Normal_Type2_0_5090.bmp,1
1113,./prototype2_data/Shifting/shifting_0_1268.bmp,-1
1114,./prototype2_data/Normal_Type-2/Normal_Type2_0_6995.bmp,1
1115,./prototype2_data/Normal_Type-2/Normal_Type2_0_3842.bmp,1
1116,./prototype2_data/Normal_Type-2/Normal_Type2_0_3830.bmp,1
1117,./prototype2_data/Shifting/shifting_0_8922.bmp,1
1118,./prototype2_data/Normal_Type-2/Normal_Type2_0_8111.bmp,-1
1119,./prototype2_data/Normal_Type-2/Normal_Type2_0_8833.bmp,1
1120,./prototype2_data/Shifting/shifting_0_3533.bmp,-1
1121,./prototype2_data/Shifting/shifting_0_9730.bmp,1
1122,./prototype2_data/Normal_Type-2/Normal_Type2_0_9285.bmp,-1
1123,./prototype2_data/Shifting/shifting_0_7874.bmp,1
1124,./prototype2_data/Shifting/shifting_0_8149.bmp,-1
1125,./prototype2_data/Normal_Type-2/Normal_Type2_0_2904.bmp,1
1126,./prototype2_data/Shifting/shifting_0_6220.bmp,-1
1127,./prototype2_data/Shifting/shifting_0_5390.bmp,-1
1128,./prototype2_data/Normal_Type-2/Normal_Type2_0_2619.bmp,-1
1129,./prototype2_data/Normal_Type-2/Normal_Type2_0_7401.bmp,-1
1130,./prototype2_data/Shifting/shifting_0_2034.bmp,-1
1131,./prototype2_data/Normal_Type-2/Normal_Type2_0_9073.bmp,1
1132,./prototype2_data/Normal_Type-2/Normal_Type2_0_1592.bmp,-1
1133,./prototype2_data/Shifting/shifting_0_2798.bmp,-1
1134,./prototype2_data/Shifting/shifting_0_882.bmp,-1
1135,./prototype2_data/Normal_Type-2/Normal_Type2_0_2141.bmp,1
1136,./prototype2_data/Shifting/shifting_0_3637.bmp,-1
1137,./prototype2_data/Shifting/shifting_0_4442.bmp,-1
1138,./prototype2_data/Normal_Type-2/Normal_Type2_0_1981.bmp,-1
1139,./prototype2_data/Shifting/shifting_0_5536.bmp,1
1140,./prototype2_data/Shifting/shifting_0_1550.bmp,-1
1141,./prototype2_data/Normal_Type-2/Normal_Type2_0_3901.bmp,1
1142,./prototype2_data/Normal_Type-2/Normal_Type2_0_5836.bmp,1
1143,./prototype2_data/Shifting/shifting_0_1474.bmp,-1
1144,./prototype2_data/Normal_Type-2/Normal_Type2_0_575.bmp,-1
1145,./prototype2_data/Normal_Type-2/Normal_Type2_0_2978.bmp,1
1146,./prototype2_data/Normal_Type-2/Normal_Type2_0_560.bmp,1
1147,./prototype2_data/Normal_Type-2/Normal_Type2_0_4357.bmp,-1
1148,./prototype2_data/Shifting/shifting_0_8594.bmp,-1
1149,./prototype2_data/Shifting/shifting_0_4381.bmp,-1
1150,./prototype2_data/Normal_Type-2/Normal_Type2_0_7563.bmp,1
1151,./prototype2_data/Normal_Type-2/Normal_Type2_0_3874.bmp,-1
1152,./prototype2_data/Normal_Type-2/Normal_Type2_0_1145.bmp,-1
1153,./prototype2_data/Shifting/shifting_0_1433.bmp,-1
1154,./prototype2_data/Normal_Type-2/Normal_Type2_0_6123.bmp,1
1155,./prototype2_data/Normal_Type-2/Normal_Type2_0_5060.bmp,-1
1156,./prototype2_data/Normal_Type-2/Normal_Type2_0_8042.bmp,1
1157,./prototype2_data/Normal_Type-2/Normal_Type2_0_2946.bmp,1
1158,./prototype2_data/Shifting/shifting_0_6797.bmp,-1
1159,./prototype2_data/Shifting/shifting_0_2935.bmp,-1
1160,./prototype2_data/Normal_Type-2/Normal_Type2_0_4530.bmp,1
1161,./prototype2_data/Normal_Type-2/Normal_Type2_0_7589.bmp,1
1162,./prototype2_data/Normal_Type-2/Normal_Type2_0_2972.bmp,-1
1163,./prototype2_data/Normal_Type-2/Normal_Type2_0_4079.bmp,1
1164,./prototype2_data/Shifting/shifting_0_364.bmp,-1
1165,./prototype2_data/Shifting/shifting_0_1517.bmp,-1
1166,./prototype2_data/Normal_Type-2/Normal_Type2_0_7067.bmp,1
1167,./prototype2_data/Normal_Type-2/Normal_Type2_0_2798.bmp,1
1168,./prototype2_data/Normal_Type-2/Normal_Type2_0_3661.bmp,-1
1169,./prototype2_data/Shifting/shifting_0_2278.bmp,-1
1170,./prototype2_data/Shifting/shifting_0_3644.bmp,1
1171,./prototype2_data/Shifting/shifting_0_1545.bmp,-1
1172,./prototype2_data/Normal_Type-2/Normal_Type2_0_1365.bmp,1
1173,./prototype2_data/Shifting/shifting_0_8158.bmp,-1
1174,./prototype2_data/Normal_Type-2/Normal_Type2_0_3388.bmp,1
1175,./prototype2_data/Normal_Type-2/Normal_Type2_0_7398.bmp,1
1176,./prototype2_data/Normal_Type-2/Normal_Type2_0_3069.bmp,1
1177,./prototype2_data/Normal_Type-2/Normal_Type2_0_3390.bmp,1
1178,./prototype2_data/Shifting/shifting_0_9551.bmp,-1
1179,./prototype2_data/Normal_Type-2/Normal_Type2_0_7155.bmp,1
1180,./prototype2_data/Normal_Type-2/Normal_Type2_0_5908.bmp,1
1181,./prototype2_data/Normal_Type-2/Normal_Type2_0_9423.bmp,-1
1182,./prototype2_data/Shifting/shifting_0_9654.bmp,-1
1183,./prototype2_data/Normal_Type-2/Normal_Type2_0_975.bmp,-1
1184,./prototype2_data/Normal_Type-2/Normal_Type2_0_9674.bmp,-1
1185,./prototype2_data/Shifting/shifting_0_3218.bmp,-1
1186,./prototype2_data/Normal_Type-2/Normal_Type2_0_7347.bmp,1
1187,./prototype2_data/Normal_Type-2/Normal_Type2_0_6456.bmp,1
1188,./prototype2_data/Normal_Type-2/Normal_Type2_0_8005.bmp,1
1189,./prototype2_data/Shifting/shifting_0_3466.bmp,-1
1190,./prototype2_data/Shifting/shifting_0_8031.bmp,-1
1191,./prototype2_data/Shifting/shifting_0_7727.bmp,1
1192,./prototype2_data/Normal_Type-2/Normal_Type2_0_9719.bmp,-1
1193,./prototype2_data/Normal_Type-2/Normal_Type2_0_5091.bmp,1
1194,./prototype2_data/Normal_Type-2/Normal_Type2_0_2390.bmp,1
1195,./prototype2_data/Shifting/shifting_0_3636.bmp,-1
1196,./prototype2_data/Shifting/shifting_0_8136.bmp,1
1197,./prototype2_data/Normal_Type-2/Normal_Type2_0_9082.bmp,-1
